,Unnamed: 0,experiment,prep_date,culture,timing,neuron,auc,firing_rate,coef,power_auc,group
3216,3216,iTBS,07-04-2022,4-1-2,3h-post,36,2.364656728504774,3,0.0200374523015216,0.3639581588121734,control
3217,3217,iTBS,07-04-2022,4-1-2,3h-post,37,4.561854771468628,2,0.0200374523015216,1.082189537868699,control
3218,3218,iTBS,07-04-2022,4-1-2,3h-post,39,13.798035766744844,2,0.0200374523015216,2.995698482345889,control
3219,3219,iTBS,07-04-2022,4-1-2,3h-post,40,2.942896646375532,3,0.0200374523015216,1.4622064083891138,control
3220,3220,iTBS,07-04-2022,4-1-2,3h-post,41,1.869508696792371,5,0.0200374523015216,1.2098326452332655,control
3221,3221,iTBS,07-04-2022,4-1-2,3h-post,43,8.220437733323031,1,0.0200374523015216,1.25199725293422,control
3222,3222,iTBS,07-04-2022,4-1-2,3h-post,44,14.773365292551578,1,0.0200374523015216,1.764379272417994,control
3223,3223,iTBS,07-04-2022,4-1-2,3h-post,45,2.667756383807653,1,0.0200374523015216,7.837567334723117,control
3224,3224,iTBS,07-04-2022,4-1-2,3h-post,48,10.864316007911873,4,0.0200374523015216,1.0308669434365485,control
3225,3225,iTBS,07-04-2022,4-1-2,3h-post,51,2.211622444380993,3,0.0200374523015216,1.4473452534970137,control
3226,3226,iTBS,07-04-2022,4-1-2,3h-post,53,9.101702312121764,3,0.0200374523015216,3.734310690682078,control
3227,3227,iTBS,07-04-2022,4-1-2,3h-post,54,19.53062029869113,2,0.0200374523015216,1.1115119655570005,control
3228,3228,iTBS,07-04-2022,4-1-2,3h-post,55,18.03391169449996,0,0.0200374523015216,0.7395147327473439,control
3229,3229,iTBS,07-04-2022,4-1-2,3h-post,56,24.607201406828207,1,0.0200374523015216,1.0284571010466488,control
3230,3230,iTBS,07-04-2022,4-1-2,3h-post,57,18.11615960225885,2,0.0200374523015216,1.02549738932809,control
3231,3231,iTBS,07-04-2022,4-1-2,3h-post,59,6.903521668695789,1,0.0200374523015216,1.944441261163749,control
3232,3232,iTBS,07-04-2022,4-1-2,3h-post,60,4.073166102089574,1,0.0200374523015216,0.4233013902950833,control
3233,3233,iTBS,07-04-2022,4-1-2,3h-post,61,4.345953648180478,0,0.0200374523015216,1.502742335633183,control
3234,3234,iTBS,07-04-2022,4-1-2,3h-post,63,11.848832682799925,2,0.0200374523015216,0.0569307299116457,control
3235,3235,iTBS,07-04-2022,4-1-2,3h-post,64,2.5654120137119687,0,0.0200374523015216,0.3632046657503169,control
3236,3236,iTBS,07-04-2022,4-1-2,3h-post,66,2.654010336264638,2,0.0200374523015216,0.3337724969530918,control
3237,3237,iTBS,07-04-2022,4-1-2,3h-post,68,9.738862609830951,1,0.0200374523015216,0.9384859958275548,control
3238,3238,iTBS,07-04-2022,4-1-2,3h-post,69,16.84500264401158,5,0.0200374523015216,0.8160492957837513,control
3239,3239,iTBS,07-04-2022,4-1-2,3h-post,70,9.919411181859706,6,0.0200374523015216,1.019165440505423,control
3240,3240,iTBS,07-04-2022,4-1-2,3h-post,71,23.623607406113287,0,0.0200374523015216,1.5743184120596476,control
3241,3241,iTBS,07-04-2022,4-1-2,3h-post,75,5.31361139062381,5,0.0200374523015216,1.0123761046483932,control
3242,3242,iTBS,07-04-2022,4-1-2,3h-post,79,4.919186724703521,3,0.0200374523015216,0.2191166614236033,control
3243,3243,iTBS,07-04-2022,4-1-2,3h-post,80,11.76700051166724,4,0.0200374523015216,1.631222217464237,control
3244,3244,iTBS,07-04-2022,4-1-2,3h-post,82,0.9976629230115877,4,0.0200374523015216,0.1358234538142626,control
3245,3245,iTBS,07-04-2022,4-1-2,3h-post,84,5.42085686655154,2,0.0200374523015216,2.27601449494993,control
3246,3246,iTBS,07-04-2022,4-1-2,3h-post,85,6.449628161000164,2,0.0200374523015216,0.8269162958375146,control
3247,3247,iTBS,07-04-2022,4-1-2,3h-post,86,2.945420400360943,2,0.0200374523015216,0.8158899829955388,control
3248,3248,iTBS,07-04-2022,4-1-2,3h-post,91,7.39996996731907,2,0.0200374523015216,1.3686131412314713,control
3249,3249,iTBS,07-04-2022,4-1-2,3h-post,92,0.4554292042060561,3,0.0200374523015216,0.9789712889333104,control
3250,3250,iTBS,07-04-2022,4-1-2,3h-post,95,11.730612567528985,1,0.0200374523015216,0.069882977605483,control
3251,3251,iTBS,07-04-2022,4-1-2,3h-post,96,2.830703809036897,5,0.0200374523015216,0.090425657347807,control
3252,3252,iTBS,07-04-2022,4-1-2,3h-post,100,0.4403112272983218,4,0.0200374523015216,0.0542675028125345,control
3253,3253,iTBS,07-04-2022,4-1-2,3h-post,101,10.217979485613409,3,0.0200374523015216,0.2893726013736191,control
3254,3254,iTBS,07-04-2022,4-1-2,3h-post,103,17.102402471254173,1,0.0200374523015216,3.0367082346995984,control
3255,3255,iTBS,07-04-2022,4-1-2,3h-post,104,13.97048449477773,2,0.0200374523015216,2.066640139986553,control
3256,3256,iTBS,07-04-2022,4-2-1,3h-post,1,1.0936632548463605,3,0.0221347898405602,11.563998865720654,rMS
3257,3257,iTBS,07-04-2022,4-2-1,3h-post,3,25.487472653746813,1,0.0221347898405602,1.5082332962064644,rMS
3258,3258,iTBS,07-04-2022,4-2-1,3h-post,4,2.168581716010129,2,0.0221347898405602,6.656149978515948,rMS
3259,3259,iTBS,07-04-2022,4-2-1,3h-post,8,13.921691509321178,0,0.0221347898405602,0.4538070793170707,rMS
3260,3260,iTBS,07-04-2022,4-2-1,3h-post,9,7.208042738221063,2,0.0221347898405602,2.41207205544296,rMS
3261,3261,iTBS,07-04-2022,4-2-1,3h-post,10,27.69776871401845,5,0.0221347898405602,6.3685134305918485,rMS
3262,3262,iTBS,07-04-2022,4-2-1,3h-post,12,0.7871429325365371,1,0.0221347898405602,2.0446759240425147,rMS
3263,3263,iTBS,07-04-2022,4-2-1,3h-post,13,36.14078900995497,2,0.0221347898405602,19.25392678950404,rMS
3264,3264,iTBS,07-04-2022,4-2-1,3h-post,16,28.57538032449333,2,0.0221347898405602,2.767925058367702,rMS
3265,3265,iTBS,07-04-2022,4-2-1,3h-post,18,0.6469717062538218,2,0.0221347898405602,8.88455394568356,rMS
3266,3266,iTBS,07-04-2022,4-2-1,3h-post,19,16.586877186524788,2,0.0221347898405602,9.521383019488264,rMS
3267,3267,iTBS,07-04-2022,4-2-1,3h-post,21,1.083999370890715,5,0.0221347898405602,7.0434339409321325,rMS
3268,3268,iTBS,07-04-2022,4-2-1,3h-post,22,2.03538728107773,0,0.0221347898405602,9.59277615997857,rMS
3269,3269,iTBS,07-04-2022,4-2-1,3h-post,23,9.978189596656406,2,0.0221347898405602,2.928560560383396,rMS
3270,3270,iTBS,07-04-2022,4-2-1,3h-post,24,27.621050553614577,2,0.0221347898405602,14.964299226395816,rMS
3271,3271,iTBS,07-04-2022,4-2-1,3h-post,26,1.2640519730667306,1,0.0221347898405602,2.338034045317789,rMS
3272,3272,iTBS,07-04-2022,4-2-1,3h-post,28,9.714768935700942,0,0.0221347898405602,9.7147923806983,rMS
3273,3273,iTBS,07-04-2022,4-2-1,3h-post,30,16.106841024300614,2,0.0221347898405602,0.3933989708134557,rMS
3274,3274,iTBS,07-04-2022,4-2-1,3h-post,32,2.8070443395409903,1,0.0221347898405602,6.2239554587358725,rMS
3275,3275,iTBS,07-04-2022,4-2-1,3h-post,33,4.731182597893534,1,0.0221347898405602,2.932568006694799,rMS
3276,3276,iTBS,07-04-2022,4-2-1,3h-post,34,4.725017036560788,3,0.0221347898405602,2.594025914952965,rMS
3277,3277,iTBS,07-04-2022,4-2-1,3h-post,35,3.925785193562676,3,0.0221347898405602,5.168059729151598,rMS
3278,3278,iTBS,07-04-2022,4-2-1,3h-post,36,0.8329381025177773,1,0.0221347898405602,1.9727298105341369,rMS
3279,3279,iTBS,07-04-2022,4-2-1,3h-post,37,15.600541980832515,3,0.0221347898405602,1.0788537691148363,rMS
3280,3280,iTBS,07-04-2022,4-2-1,3h-post,38,0.816696819181133,4,0.0221347898405602,0.4720546807703062,rMS
3281,3281,iTBS,07-04-2022,4-2-1,3h-post,41,3.400140691276336,1,0.0221347898405602,4.917531424142904,rMS
3282,3282,iTBS,07-04-2022,4-2-1,3h-post,44,13.49788722324877,1,0.0221347898405602,3.1577437418192646,rMS
3283,3283,iTBS,07-04-2022,4-2-1,3h-post,46,3.707783545044377,1,0.0221347898405602,4.278541313562387,rMS
3284,3284,iTBS,07-04-2022,4-2-1,3h-post,49,24.561905736369912,3,0.0221347898405602,16.929759366458235,rMS
3285,3285,iTBS,07-04-2022,4-2-1,3h-post,51,5.940861722266092,1,0.0221347898405602,3.618253738769897,rMS
3286,3286,iTBS,07-04-2022,4-2-1,3h-post,52,9.630520722351903,2,0.0221347898405602,3.770580661174455,rMS
3287,3287,iTBS,07-04-2022,4-2-1,3h-post,53,10.980082989443646,4,0.0221347898405602,1.0549177994437515,rMS
3288,3288,iTBS,07-04-2022,4-2-1,3h-post,55,5.42469844881259,2,0.0221347898405602,6.4517965764109935,rMS
3289,3289,iTBS,07-04-2022,4-2-1,3h-post,57,1.3903417217606742,2,0.0221347898405602,1.3819801037070416,rMS
3290,3290,iTBS,07-04-2022,4-2-1,3h-post,60,12.757719344134308,2,0.0221347898405602,7.186840400032127,rMS
3291,3291,iTBS,07-04-2022,4-2-1,3h-post,64,3.581811281407827,3,0.0221347898405602,6.5196627451454825,rMS
3292,3292,iTBS,07-04-2022,4-2-1,3h-post,68,9.463970397986207,4,0.0221347898405602,23.063441520631955,rMS
3293,3293,iTBS,07-04-2022,4-2-1,3h-post,69,20.256407992191,2,0.0221347898405602,7.178129877040577,rMS
3294,3294,iTBS,07-04-2022,4-2-1,3h-post,70,5.850035463417689,2,0.0221347898405602,3.3530438653464905,rMS
3295,3295,iTBS,07-04-2022,4-2-1,3h-post,71,9.422549638269468,1,0.0221347898405602,22.48673607565509,rMS
3296,3296,iTBS,07-04-2022,4-2-2,3h-post,1,5.777636462457435,6,0.0800297272550106,1.6007928161996698,rMS
3297,3297,iTBS,07-04-2022,4-2-2,3h-post,2,5.43847120631378,7,0.0800297272550106,1.0875506635879957,rMS
3298,3298,iTBS,07-04-2022,4-2-2,3h-post,3,4.064244565697958,7,0.0800297272550106,1.807969900520127,rMS
3299,3299,iTBS,07-04-2022,4-2-2,3h-post,4,1.1429191707887991,5,0.0800297272550106,4.57482885989129,rMS
3300,3300,iTBS,07-04-2022,4-2-2,3h-post,5,3.9688922549031993,6,0.0800297272550106,2.672575221697433,rMS
3301,3301,iTBS,07-04-2022,4-2-2,3h-post,6,4.860655157555933,6,0.0800297272550106,3.05405658441882,rMS
3302,3302,iTBS,07-04-2022,4-2-2,3h-post,7,0.7387846788790187,7,0.0800297272550106,3.1716328069364352,rMS
3303,3303,iTBS,07-04-2022,4-2-2,3h-post,8,4.565152536509913,7,0.0800297272550106,5.148628765813498,rMS
3304,3304,iTBS,07-04-2022,4-2-2,3h-post,9,1.2889933775718116,5,0.0800297272550106,6.629300568160069,rMS
3305,3305,iTBS,07-04-2022,4-2-2,3h-post,10,5.271032497875569,3,0.0800297272550106,1.6984770160864215,rMS
3306,3306,iTBS,07-04-2022,4-2-2,3h-post,11,0.7608118547978053,6,0.0800297272550106,2.184521438994881,rMS
3307,3307,iTBS,07-04-2022,4-2-2,3h-post,12,0.5391303864370895,5,0.0800297272550106,3.377133205146963,rMS
3308,3308,iTBS,07-04-2022,4-2-2,3h-post,16,5.624394624407024,3,0.0800297272550106,1.113946306009026,rMS
3309,3309,iTBS,07-04-2022,4-2-2,3h-post,17,17.16434894336517,5,0.0800297272550106,1.232330296011246,rMS
3310,3310,iTBS,07-04-2022,4-2-2,3h-post,18,9.002829082927278,5,0.0800297272550106,5.388419852146578,rMS
3311,3311,iTBS,07-04-2022,4-2-2,3h-post,21,1.1182456101939762,4,0.0800297272550106,1.3160884418942391,rMS
3312,3312,iTBS,07-04-2022,4-2-2,3h-post,23,9.795597785352829,3,0.0800297272550106,3.9707298781878166,rMS
3313,3313,iTBS,07-04-2022,4-2-2,3h-post,24,2.604249273497175,4,0.0800297272550106,4.87531837783731,rMS
3314,3314,iTBS,07-04-2022,4-2-2,3h-post,25,7.135711330989842,4,0.0800297272550106,0.8972109209968866,rMS
3315,3315,iTBS,07-04-2022,4-2-2,3h-post,27,0.593790197908111,2,0.0800297272550106,8.118309207048856,rMS
3316,3316,iTBS,07-04-2022,4-2-2,3h-post,28,7.44539920631848,3,0.0800297272550106,3.561842467480062,rMS
3317,3317,iTBS,07-04-2022,4-2-2,3h-post,29,10.122916344671689,3,0.0800297272550106,2.140153860775285,rMS
3318,3318,iTBS,07-04-2022,4-2-2,3h-post,30,14.553607539302607,6,0.0800297272550106,3.750575772629563,rMS
3319,3319,iTBS,07-04-2022,4-2-2,3h-post,32,1.0297895592221409,6,0.0800297272550106,1.5166422186245287,rMS
3320,3320,iTBS,07-04-2022,4-2-2,3h-post,34,1.6124313425511465,5,0.0800297272550106,3.2938967517574342,rMS
3321,3321,iTBS,07-04-2022,4-2-2,3h-post,39,4.868375386682635,7,0.0800297272550106,2.4268166957382054,rMS
3322,3322,iTBS,07-04-2022,4-2-2,3h-post,45,12.751330997166264,8,0.0800297272550106,1.1004445054719074,rMS
3323,3323,iTBS,07-04-2022,4-2-2,3h-post,50,14.230793037871148,4,0.0800297272550106,2.49202229087431,rMS
3324,3324,iTBS,07-04-2022,4-2-2,3h-post,51,0.3159805675618594,1,0.0800297272550106,6.268384142737357,rMS
3325,3325,iTBS,07-04-2022,4-2-2,3h-post,53,2.778688113958946,2,0.0800297272550106,4.184086545496232,rMS
3326,3326,iTBS,07-04-2022,4-2-2,3h-post,54,0.5519655032108224,5,0.0800297272550106,1.7928908447218026,rMS
3327,3327,iTBS,07-04-2022,4-2-2,3h-post,55,10.239033613546408,6,0.0800297272550106,4.058924052750064,rMS
3328,3328,iTBS,07-04-2022,4-2-2,3h-post,57,2.9710991770706388,0,0.0800297272550106,1.9262769110300653,rMS
3329,3329,iTBS,07-04-2022,4-2-2,3h-post,58,0.9222037875665452,1,0.0800297272550106,3.0963889991308746,rMS
3330,3330,iTBS,07-04-2022,4-2-2,3h-post,59,4.390520178543012,8,0.0800297272550106,2.052865788856624,rMS
3331,3331,iTBS,07-04-2022,4-2-2,3h-post,64,16.02676988531003,3,0.0800297272550106,1.968039664743097,rMS
3332,3332,iTBS,07-04-2022,4-2-2,3h-post,65,14.006496691935483,4,0.0800297272550106,2.1265417019516946,rMS
3333,3333,iTBS,07-04-2022,4-2-2,3h-post,67,6.056279189798516,4,0.0800297272550106,1.95997411251708,rMS
3334,3334,iTBS,07-04-2022,4-2-2,3h-post,68,11.990946994149503,4,0.0800297272550106,8.226777673237684,rMS
3335,3335,iTBS,07-04-2022,4-2-2,3h-post,71,7.244917804906982,4,0.0800297272550106,4.902541510125065,rMS
3336,3336,iTBS,07-04-2022,4-2-2,3h-post,72,9.519474270705086,4,0.0800297272550106,3.939434866216792,rMS
3337,3337,iTBS,07-04-2022,4-2-2,3h-post,73,0.0467579678074905,1,0.0800297272550106,7.508940417935886,rMS
3338,3338,iTBS,07-04-2022,4-2-2,3h-post,79,2.034500858916851,3,0.0800297272550106,3.4732509242221936,rMS
3339,3339,iTBS,07-04-2022,4-2-2,3h-post,80,0.3807978634883047,4,0.0800297272550106,2.422921213462688,rMS
3340,3340,iTBS,07-04-2022,4-2-2,3h-post,81,19.40665778431382,7,0.0800297272550106,4.100570787344875,rMS
3341,3341,iTBS,07-04-2022,4-2-2,3h-post,82,4.482079885927379,3,0.0800297272550106,0.3403043596446116,rMS
3342,3342,iTBS,07-04-2022,4-2-2,3h-post,84,21.64916809307823,6,0.0800297272550106,5.230655393538397,rMS
3343,3343,iTBS,07-04-2022,4-2-2,3h-post,87,7.994221846445053,4,0.0800297272550106,5.983261080730763,rMS
3344,3344,iTBS,07-04-2022,4-2-2,3h-post,88,2.1540590786727414,2,0.0800297272550106,4.423817338699108,rMS
3345,3345,iTBS,07-04-2022,4-2-2,3h-post,89,8.333140787149379,2,0.0800297272550106,2.9087675186698654,rMS
3346,3346,iTBS,07-04-2022,4-2-2,3h-post,90,9.047562122942278,3,0.0800297272550106,1.955504016181451,rMS
3347,3347,iTBS,07-04-2022,4-2-2,3h-post,93,3.898268170502937,6,0.0800297272550106,0.5546607854659287,rMS
3348,3348,iTBS,07-04-2022,4-2-2,3h-post,94,1.5469853937909417,2,0.0800297272550106,2.3402781107890838,rMS
3349,3349,iTBS,07-04-2022,4-2-2,3h-post,96,3.070810616127494,2,0.0800297272550106,1.6417527365972746,rMS
3350,3350,iTBS,07-04-2022,4-2-2,3h-post,102,8.99445324890249,2,0.0800297272550106,0.797932027080193,rMS
3351,3351,iTBS,07-04-2022,4-2-2,3h-post,103,3.191642003140911,2,0.0800297272550106,1.2977088820389384,rMS
3352,3352,iTBS,07-04-2022,4-2-2,3h-post,104,6.172733392352838,1,0.0800297272550106,2.2183919984288702,rMS
3353,3353,iTBS,07-04-2022,4-2-2,3h-post,105,4.816401777242072,6,0.0800297272550106,3.886992091983184,rMS
3354,3354,iTBS,07-04-2022,4-2-2,3h-post,106,0.000307282339782,1,0.0800297272550106,1.729790316942082,rMS
3355,3355,iTBS,07-04-2022,4-2-2,3h-post,107,2.5492275012566727,0,0.0800297272550106,72.26494743425576,rMS
3356,3356,iTBS,07-04-2022,4-2-2,3h-post,110,1.911955782323322,4,0.0800297272550106,4.004468357077114,rMS
3357,3357,iTBS,07-04-2022,4-2-2,3h-post,112,0.1048241008510646,3,0.0800297272550106,0.2510952158700776,rMS
3358,3358,iTBS,07-04-2022,4-2-2,3h-post,113,8.243275659863187,3,0.0800297272550106,9.208792777728256,rMS
3359,3359,iTBS,07-04-2022,4-2-2,3h-post,114,1.9991744646394456,4,0.0800297272550106,14.276521603291137,rMS
3360,3360,iTBS,07-04-2022,4-2-2,3h-post,118,10.887350616913128,2,0.0800297272550106,5.67413016759876,rMS
3361,3361,iTBS,07-04-2022,4-2-2,3h-post,119,1.5422725555590908,5,0.0800297272550106,4.752304977093209,rMS
3362,3362,iTBS,07-04-2022,4-2-2,3h-post,120,23.272525325386045,1,0.0800297272550106,5.664579660196948,rMS
3363,3363,iTBS,07-04-2022,4-2-2,3h-post,122,4.700025920309216,0,0.0800297272550106,11.018293921647544,rMS
3364,3364,iTBS,07-04-2022,4-2-2,3h-post,123,18.27001033784248,1,0.0800297272550106,2.3704489056959432,rMS
3365,3365,iTBS,07-04-2022,4-2-2,3h-post,125,5.314213393202533,3,0.0800297272550106,1.2788297495820204,rMS
3366,3366,iTBS,07-04-2022,4-2-2,3h-post,126,15.298340643883058,1,0.0800297272550106,2.628780720637636,rMS
3367,3367,iTBS,07-04-2022,4-2-2,3h-post,127,6.850941839595684,6,0.0800297272550106,1.980198684697968,rMS
3368,3368,iTBS,07-04-2022,4-2-2,3h-post,135,11.161349952366743,1,0.0800297272550106,0.5079421785902052,rMS
3369,3369,iTBS,07-04-2022,4-2-2,3h-post,138,0.1544068573778263,8,0.0800297272550106,5.347743903544576,rMS
3370,3370,iTBS,07-04-2022,4-2-2,3h-post,139,10.770502906635771,2,0.0800297272550106,5.69023048920586,rMS
3371,3371,iTBS,07-04-2022,4-2-2,3h-post,147,1.5380491230635327,1,0.0800297272550106,5.059905309034014,rMS
3372,3372,iTBS,07-04-2022,4-2-2,3h-post,150,10.744317664006726,1,0.0800297272550106,3.224381191835233,rMS
3373,3373,iTBS,07-04-2022,4-2-2,3h-post,152,7.996311180803094,2,0.0800297272550106,4.10825709226636,rMS
3374,3374,iTBS,07-04-2022,4-2-2,3h-post,153,8.548781925362011,1,0.0800297272550106,3.0904818738238644,rMS
3375,3375,iTBS,07-04-2022,4-2-2,3h-post,156,12.131145412155837,4,0.0800297272550106,2.127675082555052,rMS
3376,3376,iTBS,07-04-2022,4-2-2,3h-post,157,4.173762882034733,2,0.0800297272550106,2.7614586105550605,rMS
3377,3377,iTBS,07-04-2022,4-2-2,3h-post,159,4.410128389006801,2,0.0800297272550106,1.9297839279343707,rMS
3378,3378,iTBS,07-04-2022,4-2-2,3h-post,160,4.951704493404506,0,0.0800297272550106,1.1564840382503705,rMS
3379,3379,iTBS,07-04-2022,4-2-2,3h-post,161,12.84123771074916,6,0.0800297272550106,1.6357910171758254,rMS
3380,3380,iTBS,07-04-2022,4-2-2,3h-post,164,0.6981360421233838,1,0.0800297272550106,2.283987635063021,rMS
3381,3381,iTBS,07-04-2022,4-2-2,3h-post,165,0.7020471405678812,1,0.0800297272550106,1.478068560476943,rMS
3382,3382,iTBS,07-04-2022,4-2-2,3h-post,166,3.5008960373706293,1,0.0800297272550106,1.918540440925438,rMS
3383,3383,iTBS,07-04-2022,4-2-2,3h-post,167,5.923664749379355,5,0.0800297272550106,0.141445398575202,rMS
3384,3384,iTBS,07-04-2022,4-2-2,3h-post,169,1.009819296662199,6,0.0800297272550106,0.4711770231089671,rMS
3385,3385,iTBS,07-04-2022,4-2-2,3h-post,170,7.928236464547708,2,0.0800297272550106,1.440433905897919,rMS
3386,3386,iTBS,07-04-2022,4-2-2,3h-post,171,6.626408595365817,1,0.0800297272550106,0.0366543061946055,rMS
3387,3387,iTBS,07-04-2022,4-2-2,3h-post,176,20.73614385677548,2,0.0800297272550106,1.320662690939527,rMS
3388,3388,iTBS,07-04-2022,4-2-2,3h-post,177,0.9661344127867988,4,0.0800297272550106,1.7489296779950354,rMS
3389,3389,iTBS,07-04-2022,4-2-2,3h-post,179,3.258262170621961,1,0.0800297272550106,4.546093774646236,rMS
3390,3390,iTBS,07-04-2022,4-2-2,3h-post,180,0.5503903918781439,2,0.0800297272550106,2.5830151395061853,rMS
3391,3391,iTBS,07-04-2022,4-2-2,3h-post,183,0.8900197567022445,2,0.0800297272550106,0.2443413527382261,rMS
3392,3392,iTBS,07-04-2022,4-2-2,3h-post,184,2.597161951633754,0,0.0800297272550106,1.414637147450768,rMS
3393,3393,iTBS,07-04-2022,5-1-1,3h-post,3,1.7248711893244604,3,0.0089797111729439,4.245513885735237,control
3394,3394,iTBS,07-04-2022,5-1-1,3h-post,4,10.141273334720626,2,0.0089797111729439,7.949321325949537,control
3395,3395,iTBS,07-04-2022,5-1-1,3h-post,5,5.714407040750211,2,0.0089797111729439,2.590682300714306,control
3396,3396,iTBS,07-04-2022,5-1-1,3h-post,10,9.323494728792893,1,0.0089797111729439,4.245727908736519,control
3397,3397,iTBS,07-04-2022,5-1-1,3h-post,12,22.794958005900785,3,0.0089797111729439,2.984294680590121,control
3398,3398,iTBS,07-04-2022,5-1-1,3h-post,14,0.7811041316133487,3,0.0089797111729439,5.603569907904488,control
3399,3399,iTBS,07-04-2022,5-1-1,3h-post,16,10.993872653329063,2,0.0089797111729439,9.311167520142288,control
3400,3400,iTBS,07-04-2022,5-1-1,3h-post,17,18.664608845390458,1,0.0089797111729439,14.921106093160526,control
3401,3401,iTBS,07-04-2022,5-1-1,3h-post,18,20.48577963212257,0,0.0089797111729439,1.6529663743834324,control
3402,3402,iTBS,07-04-2022,5-1-1,3h-post,19,11.230938242562006,4,0.0089797111729439,14.4261638322002,control
3403,3403,iTBS,07-04-2022,5-1-1,3h-post,20,10.268668172452532,2,0.0089797111729439,6.286998451555417,control
3404,3404,iTBS,07-04-2022,5-1-1,3h-post,22,16.63305763598655,1,0.0089797111729439,9.118147611954454,control
3405,3405,iTBS,07-04-2022,5-1-1,3h-post,23,0.243438543300682,3,0.0089797111729439,26.164321108190546,control
3406,3406,iTBS,07-04-2022,5-1-1,3h-post,24,6.7105236803406045,2,0.0089797111729439,2.591009126566682,control
3407,3407,iTBS,07-04-2022,5-1-1,3h-post,25,3.300687815811433,1,0.0089797111729439,8.32753326193211,control
3408,3408,iTBS,07-04-2022,5-1-1,3h-post,26,1.870895372953536,1,0.0089797111729439,25.011308300443165,control
3409,3409,iTBS,07-04-2022,5-1-1,3h-post,28,3.2186797737659383,4,0.0089797111729439,8.354261230963704,control
3410,3410,iTBS,07-04-2022,5-1-1,3h-post,29,7.863994834245214,0,0.0089797111729439,3.142207389173743,control
3411,3411,iTBS,07-04-2022,5-1-1,3h-post,30,18.35090760820732,1,0.0089797111729439,4.625249766219832,control
3412,3412,iTBS,07-04-2022,5-1-1,3h-post,31,0.817058699320584,3,0.0089797111729439,1.769931585371248,control
3413,3413,iTBS,07-04-2022,5-1-1,3h-post,32,11.756054579868676,4,0.0089797111729439,3.1862742681464926,control
3414,3414,iTBS,07-04-2022,5-1-1,3h-post,34,8.492239005026958,1,0.0089797111729439,17.097223412032584,control
3415,3415,iTBS,07-04-2022,5-1-1,3h-post,35,18.33472405934745,1,0.0089797111729439,5.935414891132656,control
3416,3416,iTBS,07-04-2022,5-1-1,3h-post,36,14.697921764925027,2,0.0089797111729439,6.731470401537005,control
3417,3417,iTBS,07-04-2022,5-1-1,3h-post,37,3.1453701974229844,2,0.0089797111729439,1.458488803008708,control
3418,3418,iTBS,07-04-2022,5-1-1,3h-post,38,5.6189726715469135,2,0.0089797111729439,6.420024450360205,control
3419,3419,iTBS,07-04-2022,5-1-1,3h-post,39,1.580488620150057,3,0.0089797111729439,0.71190072000317,control
3420,3420,iTBS,07-04-2022,5-1-1,3h-post,41,2.6501474600166883,0,0.0089797111729439,3.429701904827442,control
3421,3421,iTBS,07-04-2022,5-1-2,3h-post,2,2.5034328272330475,3,0.048656026536913,0.3251558322070098,control
3422,3422,iTBS,07-04-2022,5-1-2,3h-post,4,16.50648718976546,1,0.048656026536913,1.219925129707387,control
3423,3423,iTBS,07-04-2022,5-1-2,3h-post,5,3.751410164900863,2,0.048656026536913,6.178040555537267,control
3424,3424,iTBS,07-04-2022,5-1-2,3h-post,6,14.501639872000792,2,0.048656026536913,4.83449682947032,control
3425,3425,iTBS,07-04-2022,5-1-2,3h-post,8,6.088618824412459,3,0.048656026536913,0.287639588602123,control
3426,3426,iTBS,07-04-2022,5-1-2,3h-post,11,11.877504996682973,1,0.048656026536913,3.4648221302966014,control
3427,3427,iTBS,07-04-2022,5-1-2,3h-post,12,3.7422682908033984,4,0.048656026536913,2.4088802849800737,control
3428,3428,iTBS,07-04-2022,5-1-2,3h-post,13,1.9354185180855272,1,0.048656026536913,0.1072479159755097,control
3429,3429,iTBS,07-04-2022,5-1-2,3h-post,15,8.994435637355005,1,0.048656026536913,2.7657230702523066,control
3430,3430,iTBS,07-04-2022,5-1-2,3h-post,16,2.5432413129289504,5,0.048656026536913,0.4844552619196678,control
3431,3431,iTBS,07-04-2022,5-1-2,3h-post,17,3.487696442124217,0,0.048656026536913,14.243789225385212,control
3432,3432,iTBS,07-04-2022,5-1-2,3h-post,18,16.050199675542906,3,0.048656026536913,3.259934414244774,control
3433,3433,iTBS,07-04-2022,5-1-2,3h-post,20,1.2402980672671422,2,0.048656026536913,0.8034057252300866,control
3434,3434,iTBS,07-04-2022,5-1-2,3h-post,22,1.3943785943308264,1,0.048656026536913,2.168007364914187,control
3435,3435,iTBS,07-04-2022,5-1-2,3h-post,23,4.442848469426087,3,0.048656026536913,2.7146154941279046,control
3436,3436,iTBS,07-04-2022,5-1-2,3h-post,24,0.7135514067516135,2,0.048656026536913,2.535427216163323,control
3437,3437,iTBS,07-04-2022,5-1-2,3h-post,25,0.078311381738362,1,0.048656026536913,1.718540978158134,control
3438,3438,iTBS,07-04-2022,5-1-2,3h-post,26,17.664441849804962,2,0.048656026536913,5.99997551005556,control
3439,3439,iTBS,07-04-2022,5-1-2,3h-post,27,18.38361180878296,2,0.048656026536913,1.813357198525444,control
3440,3440,iTBS,07-04-2022,5-1-2,3h-post,28,1.8772861418325395,1,0.048656026536913,2.331090437347471,control
