,experiment,prep_date,culture,timing,neuron,auc,firing_rate,coef,power_auc,group
596,iTBS,07-04-2022,1-2-2,24h-from-3h,55,60.044625378457916,5,0.170671554162028,1079.0682179471196,rMS
597,iTBS,07-04-2022,1-2-2,24h-from-3h,56,4.075308962344863,3,0.170671554162028,16.325037532632404,rMS
598,iTBS,07-04-2022,1-2-2,24h-from-3h,58,12.628941375943363,1,0.170671554162028,3.7215816289133468,rMS
599,iTBS,07-04-2022,1-2-2,24h-from-3h,59,17.03910689973015,7,0.170671554162028,52.35682855092603,rMS
600,iTBS,07-04-2022,1-2-2,24h-from-3h,60,1.6007215422314718,5,0.170671554162028,410.5360602478778,rMS
601,iTBS,07-04-2022,1-2-2,24h-from-3h,61,7.7866670385282974,5,0.170671554162028,12.798017641720225,rMS
602,iTBS,07-04-2022,1-2-2,24h-from-3h,62,75.64318141411889,6,0.170671554162028,645.7068425695186,rMS
603,iTBS,07-04-2022,1-2-2,24h-from-3h,63,13.684048661499927,7,0.170671554162028,139.76952164526688,rMS
604,iTBS,07-04-2022,1-2-2,24h-from-3h,64,13.148141474933977,6,0.170671554162028,19.31142241769475,rMS
605,iTBS,07-04-2022,1-2-2,24h-from-3h,67,7.28791702489568,4,0.170671554162028,12.209953607370398,rMS
606,iTBS,07-04-2022,1-2-2,24h-from-3h,68,8.229784202008847,3,0.170671554162028,271.7394032535932,rMS
607,iTBS,07-04-2022,1-2-2,24h-from-3h,69,20.446713256953593,7,0.170671554162028,54.92247333460628,rMS
608,iTBS,07-04-2022,1-2-2,24h-from-3h,70,2.726598322894337,3,0.170671554162028,1.1958457867485874,rMS
609,iTBS,07-04-2022,1-2-2,24h-from-3h,71,8.058443733591414,3,0.170671554162028,1.8675073799406556,rMS
610,iTBS,07-04-2022,1-2-2,24h-from-3h,72,1.0047779837702868,4,0.170671554162028,0.7380446744400437,rMS
611,iTBS,07-04-2022,1-2-2,24h-from-3h,73,5.284704958171709,1,0.170671554162028,10.542022871118427,rMS
612,iTBS,07-04-2022,1-2-2,24h-from-3h,74,43.160073468497025,5,0.170671554162028,1.7193530495172848,rMS
613,iTBS,07-04-2022,1-2-2,24h-from-3h,75,26.520849163889032,10,0.170671554162028,207.58632516272954,rMS
614,iTBS,07-04-2022,1-2-2,24h-from-3h,76,112.46818991565125,2,0.170671554162028,169.16620075829906,rMS
615,iTBS,07-04-2022,1-2-2,24h-from-3h,78,12.326451206523014,6,0.170671554162028,14.544932832828525,rMS
616,iTBS,07-04-2022,1-2-2,24h-from-3h,79,11.49883780145501,6,0.170671554162028,81.50036860012851,rMS
617,iTBS,07-04-2022,1-2-2,24h-from-3h,80,10.214031543661168,6,0.170671554162028,2.7295502931008455,rMS
618,iTBS,07-04-2022,1-2-2,24h-from-3h,81,17.13299254338587,5,0.170671554162028,3.8007365870055154,rMS
619,iTBS,07-04-2022,1-2-2,24h-from-3h,82,2.2200604296748114,5,0.170671554162028,32.52759423996619,rMS
620,iTBS,07-04-2022,1-2-2,24h-from-3h,83,5.452385745532491,2,0.170671554162028,4.181832173097513,rMS
621,iTBS,07-04-2022,1-2-2,24h-from-3h,84,11.632411725939793,6,0.170671554162028,4.169174209468237,rMS
622,iTBS,07-04-2022,1-2-2,24h-from-3h,85,69.25668442838516,1,0.170671554162028,93.83005370497573,rMS
623,iTBS,07-04-2022,1-2-2,24h-from-3h,87,11.390181017359389,2,0.170671554162028,5.226068266813585,rMS
624,iTBS,07-04-2022,1-2-2,24h-from-3h,88,7.926777869710724,6,0.170671554162028,5.239978573459576,rMS
625,iTBS,07-04-2022,1-2-2,24h-from-3h,89,10.400366916144872,4,0.170671554162028,46.156675242820086,rMS
626,iTBS,07-04-2022,1-2-2,24h-from-3h,91,2.6628802486215033,6,0.170671554162028,56.28225310946822,rMS
627,iTBS,07-04-2022,1-2-2,24h-from-3h,92,14.067144699412406,3,0.170671554162028,5.58413452943941,rMS
628,iTBS,07-04-2022,1-2-2,24h-from-3h,93,12.334126892721134,2,0.170671554162028,1.181413698981755,rMS
629,iTBS,07-04-2022,1-2-2,24h-from-3h,94,9.525485551723692,6,0.170671554162028,1.256101206685537,rMS
630,iTBS,07-04-2022,1-2-2,24h-from-3h,95,5.096404396927392,5,0.170671554162028,1.1838970368554533,rMS
631,iTBS,07-04-2022,1-2-2,24h-from-3h,97,13.42987735849398,3,0.170671554162028,2.839431128907744,rMS
632,iTBS,07-04-2022,1-2-2,24h-from-3h,98,2.986145775256033,3,0.170671554162028,1.1789539654267895,rMS
633,iTBS,07-04-2022,1-2-2,24h-from-3h,99,7.881258280092119,5,0.170671554162028,6.809314939488396,rMS
634,iTBS,07-04-2022,1-2-2,24h-from-3h,100,0.6447994123624108,4,0.170671554162028,7.696237799478259,rMS
635,iTBS,07-04-2022,1-2-2,24h-from-3h,101,2.061948899115988,6,0.170671554162028,2.1586703246262493,rMS
636,iTBS,07-04-2022,1-2-2,24h-from-3h,103,15.705351701499357,1,0.170671554162028,0.2107688645506558,rMS
637,iTBS,07-04-2022,1-2-2,24h-from-3h,104,2.8128845489220176,4,0.170671554162028,4.345940106587994,rMS
638,iTBS,07-04-2022,1-2-2,24h-from-3h,105,2.3320584279379806,4,0.170671554162028,3.0865010422019923,rMS
639,iTBS,07-04-2022,1-2-2,24h-from-3h,106,0.4302984694869523,4,0.170671554162028,3.313437503831716,rMS
640,iTBS,07-04-2022,1-2-2,24h-from-3h,108,13.178648673665583,3,0.170671554162028,4.360653508474929,rMS
641,iTBS,07-04-2022,1-2-2,24h-from-3h,109,21.086528717458968,2,0.170671554162028,1.9674768702532712,rMS
642,iTBS,07-04-2022,1-2-2,24h-from-3h,110,17.484045421563714,5,0.170671554162028,0.4265277701496193,rMS
643,iTBS,07-04-2022,1-2-2,24h-from-3h,111,6.870008488611469,0,0.170671554162028,2.3656178033648727,rMS
644,iTBS,07-04-2022,1-2-2,24h-from-3h,112,0.9800086173028308,3,0.170671554162028,1.9214225247765766,rMS
645,iTBS,07-04-2022,1-2-2,24h-from-3h,113,12.619733079747693,5,0.170671554162028,6.662699959889925,rMS
646,iTBS,07-04-2022,1-2-2,24h-from-3h,115,1.7755003888438383,1,0.170671554162028,4.706708527234658,rMS
647,iTBS,07-04-2022,1-2-2,24h-from-3h,116,3.1191532709947314,7,0.170671554162028,7.167448511441396,rMS
648,iTBS,07-04-2022,1-2-2,24h-from-3h,118,1.120473018771996,1,0.170671554162028,18.093481913193518,rMS
649,iTBS,07-04-2022,1-2-2,24h-from-3h,119,2.172242726991561,3,0.170671554162028,13.439136142140962,rMS
650,iTBS,07-04-2022,1-2-2,24h-from-3h,120,4.822065287059342,1,0.170671554162028,8.010804726390582,rMS
651,iTBS,07-04-2022,1-2-2,24h-from-3h,121,8.29058920790054,3,0.170671554162028,6.581826144817689,rMS
652,iTBS,07-04-2022,2-1-1,24h-from-3h,2,3.77614149469349,2,0.13324649526122928,9.615717514600732,control
653,iTBS,07-04-2022,2-1-1,24h-from-3h,3,3.729984506243065,2,0.13324649526122928,18.23380999498619,control
654,iTBS,07-04-2022,2-1-1,24h-from-3h,5,0.20668626523891998,2,0.13324649526122928,97.99826036051375,control
655,iTBS,07-04-2022,2-1-1,24h-from-3h,6,14.90873354657724,2,0.13324649526122928,11.520040254289215,control
656,iTBS,07-04-2022,2-1-1,24h-from-3h,7,9.613578739097894,2,0.13324649526122928,10.832599574740176,control
657,iTBS,07-04-2022,2-1-1,24h-from-3h,9,1.2701813322986957,4,0.13324649526122928,22.694529544248905,control
658,iTBS,07-04-2022,2-1-1,24h-from-3h,10,3.6966616956083906,3,0.13324649526122928,134.09322818836785,control
659,iTBS,07-04-2022,2-1-1,24h-from-3h,13,11.764985842061272,2,0.13324649526122928,118.50598829046233,control
660,iTBS,07-04-2022,2-1-1,24h-from-3h,14,3.274424329285015,3,0.13324649526122928,720.8369907577306,control
661,iTBS,07-04-2022,2-1-1,24h-from-3h,15,3.1131604736457072,4,0.13324649526122928,16.74542936066293,control
662,iTBS,07-04-2022,2-1-1,24h-from-3h,16,0.6769676303291057,4,0.13324649526122928,189.4583627940232,control
663,iTBS,07-04-2022,2-1-1,24h-from-3h,17,4.705862081293653,5,0.13324649526122928,27.858711305341053,control
664,iTBS,07-04-2022,2-1-1,24h-from-3h,18,5.124030084001795,5,0.13324649526122928,560.8226666597553,control
665,iTBS,07-04-2022,2-1-1,24h-from-3h,19,0.8212560746852093,1,0.13324649526122928,39.38931880635543,control
666,iTBS,07-04-2022,2-1-1,24h-from-3h,20,1.1225161859115769,2,0.13324649526122928,154.28233052017657,control
667,iTBS,07-04-2022,2-1-1,24h-from-3h,21,4.303641386041012,6,0.13324649526122928,156.53908799830836,control
668,iTBS,07-04-2022,2-1-1,24h-from-3h,22,0.24873651029539268,4,0.13324649526122928,178.50465107756344,control
669,iTBS,07-04-2022,2-1-1,24h-from-3h,23,1.7024949218836736,2,0.13324649526122928,59.0444207458688,control
670,iTBS,07-04-2022,2-1-1,24h-from-3h,24,6.350012288549513,6,0.13324649526122928,5.013357657374687,control
671,iTBS,07-04-2022,2-1-1,24h-from-3h,25,2.1602618011683914,6,0.13324649526122928,657.5444189326653,control
672,iTBS,07-04-2022,2-1-1,24h-from-3h,26,0.9872711684561444,2,0.13324649526122928,248.32950040072296,control
673,iTBS,07-04-2022,2-1-1,24h-from-3h,27,7.489982371509093,9,0.13324649526122928,462.16756207894963,control
674,iTBS,07-04-2022,2-1-1,24h-from-3h,29,0.15379147583063357,4,0.13324649526122928,151.74383070611654,control
675,iTBS,07-04-2022,2-1-1,24h-from-3h,30,3.6887058042499206,6,0.13324649526122928,328.15458036058834,control
676,iTBS,07-04-2022,2-1-1,24h-from-3h,31,3.903979412653852,4,0.13324649526122928,119.27524865802417,control
677,iTBS,07-04-2022,2-1-1,24h-from-3h,32,2.850988089834546,4,0.13324649526122928,632.9334339181245,control
678,iTBS,07-04-2022,2-1-1,24h-from-3h,33,1.9722932016139096,1,0.13324649526122928,58.74506483230037,control
679,iTBS,07-04-2022,2-1-1,24h-from-3h,34,1.5080282874235884,1,0.13324649526122928,1494.999433114399,control
680,iTBS,07-04-2022,2-1-1,24h-from-3h,35,0.13874189377895418,4,0.13324649526122928,279.43199370915886,control
681,iTBS,07-04-2022,2-1-1,24h-from-3h,36,2.6559725603299453,3,0.13324649526122928,17.534773128218983,control
682,iTBS,07-04-2022,2-1-1,24h-from-3h,38,1.0480568465710087,6,0.13324649526122928,1090.1628451131212,control
683,iTBS,07-04-2022,2-1-1,24h-from-3h,39,10.695283577276166,1,0.13324649526122928,14.607154801957194,control
684,iTBS,07-04-2022,2-1-1,24h-from-3h,40,2.3401709738517766,3,0.13324649526122928,77.38621146725279,control
685,iTBS,07-04-2022,2-1-1,24h-from-3h,41,1.9215436980959844,3,0.13324649526122928,907.617371835087,control
686,iTBS,07-04-2022,2-1-1,24h-from-3h,42,8.42562725412461,5,0.13324649526122928,570.9479336373893,control
687,iTBS,07-04-2022,2-1-1,24h-from-3h,43,2.9826812189562855,3,0.13324649526122928,1423.0597864074778,control
688,iTBS,07-04-2022,2-1-1,24h-from-3h,44,9.68855528986001,4,0.13324649526122928,22.815948798860177,control
689,iTBS,07-04-2022,2-1-1,24h-from-3h,45,2.174961099617699,2,0.13324649526122928,282.8649515490438,control
690,iTBS,07-04-2022,2-1-1,24h-from-3h,46,8.863418673180101,2,0.13324649526122928,685.5913597852763,control
691,iTBS,07-04-2022,2-1-1,24h-from-3h,47,0.9689557938185871,2,0.13324649526122928,279.17754738269144,control
692,iTBS,07-04-2022,2-1-1,24h-from-3h,48,3.086662962758275,4,0.13324649526122928,304.85693420401145,control
693,iTBS,07-04-2022,2-1-1,24h-from-3h,49,4.3980498542835935,5,0.13324649526122928,806.0916069153767,control
694,iTBS,07-04-2022,2-1-1,24h-from-3h,50,8.405483098878543,2,0.13324649526122928,622.2836078977168,control
695,iTBS,07-04-2022,2-1-1,24h-from-3h,51,34.530059505783214,2,0.13324649526122928,406.39582772537193,control
696,iTBS,07-04-2022,2-1-1,24h-from-3h,52,23.891309407786938,4,0.13324649526122928,697.9181069284381,control
697,iTBS,07-04-2022,2-1-1,24h-from-3h,53,0.3860544065994702,4,0.13324649526122928,1147.327013886373,control
698,iTBS,07-04-2022,2-1-1,24h-from-3h,54,8.30810041068589,2,0.13324649526122928,756.2354948345603,control
699,iTBS,07-04-2022,2-1-1,24h-from-3h,55,6.780952214341196,4,0.13324649526122928,75.83915714620694,control
700,iTBS,07-04-2022,2-1-1,24h-from-3h,56,0.24827047478588327,5,0.13324649526122928,1362.9263014478665,control
701,iTBS,07-04-2022,2-1-1,24h-from-3h,57,41.9631283781858,1,0.13324649526122928,138.77852983452937,control
702,iTBS,07-04-2022,2-1-1,24h-from-3h,58,11.42255477708354,5,0.13324649526122928,16.445949997695585,control
703,iTBS,07-04-2022,2-1-1,24h-from-3h,60,1.8967000675725982,2,0.13324649526122928,72.54522832647274,control
704,iTBS,07-04-2022,2-1-1,24h-from-3h,61,0.37308059079016687,3,0.13324649526122928,112.94763291969413,control
705,iTBS,07-04-2022,2-1-1,24h-from-3h,62,0.9166977611436202,4,0.13324649526122928,7.525614324118855,control
706,iTBS,07-04-2022,2-1-1,24h-from-3h,63,1.9518176935743536,7,0.13324649526122928,1056.9479897854976,control
707,iTBS,07-04-2022,2-1-1,24h-from-3h,64,11.852725586446105,2,0.13324649526122928,1211.1681961619597,control
708,iTBS,07-04-2022,2-1-1,24h-from-3h,66,1.905539780164102,4,0.13324649526122928,462.29208439550325,control
709,iTBS,07-04-2022,2-1-1,24h-from-3h,67,6.22826171321709,2,0.13324649526122928,6.570616401514521,control
710,iTBS,07-04-2022,2-1-1,24h-from-3h,69,5.357283077174035,2,0.13324649526122928,1522.1984057809816,control
711,iTBS,07-04-2022,2-1-1,24h-from-3h,70,7.284042946738629,2,0.13324649526122928,5.109044140014674,control
712,iTBS,07-04-2022,2-1-1,24h-from-3h,71,5.180178499861981,11,0.13324649526122928,1268.752033794995,control
713,iTBS,07-04-2022,2-1-1,24h-from-3h,72,5.639282779125608,3,0.13324649526122928,242.13967163634376,control
714,iTBS,07-04-2022,2-1-1,24h-from-3h,73,3.595988792476639,1,0.13324649526122928,498.1284362004067,control
715,iTBS,07-04-2022,2-1-1,24h-from-3h,74,13.789529641924778,2,0.13324649526122928,103.33619344667227,control
716,iTBS,07-04-2022,2-1-1,24h-from-3h,75,0.36265961181705875,3,0.13324649526122928,473.5804513890134,control
717,iTBS,07-04-2022,2-1-1,24h-from-3h,77,8.672811888717806,5,0.13324649526122928,7.477518771516759,control
718,iTBS,07-04-2022,2-1-1,24h-from-3h,79,18.97721231997027,4,0.13324649526122928,19.450659881001698,control
719,iTBS,07-04-2022,2-1-1,24h-from-3h,80,2.674765129079533,4,0.13324649526122928,297.02168021315634,control
720,iTBS,07-04-2022,2-1-1,24h-from-3h,81,3.2328456171078344,2,0.13324649526122928,76.89751607198058,control
721,iTBS,07-04-2022,2-1-1,24h-from-3h,82,14.805854413704271,3,0.13324649526122928,32.91174343059929,control
722,iTBS,07-04-2022,2-1-1,24h-from-3h,84,10.490699190120045,4,0.13324649526122928,36.279643710447296,control
723,iTBS,07-04-2022,2-1-1,24h-from-3h,85,5.693022477373118,4,0.13324649526122928,62.78213519241097,control
724,iTBS,07-04-2022,2-1-1,24h-from-3h,87,75.95064909109799,4,0.13324649526122928,47.97614205807396,control
725,iTBS,07-04-2022,2-1-1,24h-from-3h,88,13.164993145535012,6,0.13324649526122928,87.63392696087033,control
726,iTBS,07-04-2022,2-1-1,24h-from-3h,89,2.387782481662751,6,0.13324649526122928,89.07890238862649,control
727,iTBS,07-04-2022,2-1-1,24h-from-3h,90,0.3087079364727243,6,0.13324649526122928,17.34623406177036,control
728,iTBS,07-04-2022,2-1-1,24h-from-3h,91,6.994040231620695,3,0.13324649526122928,9.720979103657575,control
729,iTBS,07-04-2022,2-1-1,24h-from-3h,92,22.55552158268302,3,0.13324649526122928,102.4115302917437,control
730,iTBS,07-04-2022,2-1-1,24h-from-3h,93,0.5638756521942727,4,0.13324649526122928,1.9304781927371817,control
731,iTBS,07-04-2022,2-1-1,24h-from-3h,94,0.7556068145355046,2,0.13324649526122928,81.88848845602618,control
732,iTBS,07-04-2022,2-1-1,24h-from-3h,95,0.5547238141013864,2,0.13324649526122928,2.0603870973695386,control
733,iTBS,07-04-2022,2-1-2,24h-from-3h,1,4.230114075187155,6,0.40341189386827814,8.224914857685233,control
734,iTBS,07-04-2022,2-1-2,24h-from-3h,2,14.392807416601201,6,0.40341189386827814,164.12639373369373,control
735,iTBS,07-04-2022,2-1-2,24h-from-3h,3,2.252639620269316,6,0.40341189386827814,118.24476273745447,control
736,iTBS,07-04-2022,2-1-2,24h-from-3h,4,1.6004918106587676,4,0.40341189386827814,80.2874771142157,control
737,iTBS,07-04-2022,2-1-2,24h-from-3h,6,0.2643766412891666,7,0.40341189386827814,100.77522085499716,control
738,iTBS,07-04-2022,2-1-2,24h-from-3h,7,13.851685484986628,5,0.40341189386827814,26.926930772853442,control
739,iTBS,07-04-2022,2-1-2,24h-from-3h,8,28.821270431523203,6,0.40341189386827814,317.2688033925302,control
740,iTBS,07-04-2022,2-1-2,24h-from-3h,9,2.5818931959736737,5,0.40341189386827814,120.53814137068048,control
741,iTBS,07-04-2022,2-1-2,24h-from-3h,10,0.8453817537514419,5,0.40341189386827814,83.36819716188477,control
742,iTBS,07-04-2022,2-1-2,24h-from-3h,11,4.370494768542098,5,0.40341189386827814,228.4641181125032,control
743,iTBS,07-04-2022,2-1-2,24h-from-3h,12,0.890403492627331,4,0.40341189386827814,175.71619495803995,control
744,iTBS,07-04-2022,2-1-2,24h-from-3h,13,0.44488760347996514,5,0.40341189386827814,84.34902157215248,control
745,iTBS,07-04-2022,2-1-2,24h-from-3h,14,9.430706317110943,3,0.40341189386827814,12.988976466393552,control
746,iTBS,07-04-2022,2-1-2,24h-from-3h,15,3.232532432623136,5,0.40341189386827814,101.02115902460189,control
747,iTBS,07-04-2022,2-1-2,24h-from-3h,16,14.361742258639055,6,0.40341189386827814,50.126773669489694,control
748,iTBS,07-04-2022,2-1-2,24h-from-3h,17,0.834186058618787,4,0.40341189386827814,40.03385810265233,control
749,iTBS,07-04-2022,2-1-2,24h-from-3h,18,7.629462182309955,4,0.40341189386827814,181.98493427668475,control
750,iTBS,07-04-2022,2-1-2,24h-from-3h,19,0.8192343394272505,3,0.40341189386827814,22.753287397565913,control
751,iTBS,07-04-2022,2-1-2,24h-from-3h,20,17.760599940149305,5,0.40341189386827814,70.19267941901967,control
752,iTBS,07-04-2022,2-1-2,24h-from-3h,21,6.437547061349439,6,0.40341189386827814,26.28035841194393,control
753,iTBS,07-04-2022,2-1-2,24h-from-3h,22,13.572493533728885,4,0.40341189386827814,292.7786390921752,control
754,iTBS,07-04-2022,2-1-2,24h-from-3h,23,15.394266282955208,6,0.40341189386827814,95.66873110269455,control
755,iTBS,07-04-2022,2-1-2,24h-from-3h,24,10.352096090106592,5,0.40341189386827814,35.17652587417846,control
756,iTBS,07-04-2022,2-1-2,24h-from-3h,25,9.347124582102174,5,0.40341189386827814,111.24877614740286,control
757,iTBS,07-04-2022,2-1-2,24h-from-3h,26,0.16034682406787137,4,0.40341189386827814,41.136275658390176,control
758,iTBS,07-04-2022,2-1-2,24h-from-3h,27,5.225042069850373,6,0.40341189386827814,20.78110386907938,control
759,iTBS,07-04-2022,2-1-2,24h-from-3h,28,16.28766689179927,6,0.40341189386827814,48.20460121665154,control
760,iTBS,07-04-2022,2-1-2,24h-from-3h,29,5.727228653458933,7,0.40341189386827814,3.854094360409304,control
761,iTBS,07-04-2022,2-1-2,24h-from-3h,30,2.129007273178111,4,0.40341189386827814,27.33312349935388,control
762,iTBS,07-04-2022,2-1-2,24h-from-3h,31,5.877268406267861,7,0.40341189386827814,7.181959234770103,control
763,iTBS,07-04-2022,2-1-2,24h-from-3h,32,16.121012813252417,5,0.40341189386827814,2.469344450615848,control
764,iTBS,07-04-2022,2-1-2,24h-from-3h,33,8.428468470243299,4,0.40341189386827814,13.992121605028151,control
765,iTBS,07-04-2022,2-1-2,24h-from-3h,34,7.249982603840921,3,0.40341189386827814,12.042201113497116,control
766,iTBS,07-04-2022,2-1-2,24h-from-3h,35,1.962491642205101,5,0.40341189386827814,3.595117050959896,control
767,iTBS,07-04-2022,2-1-2,24h-from-3h,36,1.8495856483234396,2,0.40341189386827814,31.521551554399025,control
768,iTBS,07-04-2022,2-1-2,24h-from-3h,37,16.864433590932784,7,0.40341189386827814,78.20110731773099,control
769,iTBS,07-04-2022,2-1-2,24h-from-3h,38,7.666750779800607,3,0.40341189386827814,2.877789817894977,control
770,iTBS,07-04-2022,2-1-2,24h-from-3h,41,3.218369294591203,12,0.40341189386827814,0.6815421391035947,control
771,iTBS,07-04-2022,2-1-2,24h-from-3h,42,1.0744615685294754,4,0.40341189386827814,15.014422547633625,control
772,iTBS,07-04-2022,2-1-2,24h-from-3h,43,3.767786543778902,1,0.40341189386827814,3.4462942763883913,control
773,iTBS,07-04-2022,2-1-2,24h-from-3h,44,6.758541209901628,2,0.40341189386827814,111.16256738432847,control
774,iTBS,07-04-2022,2-1-2,24h-from-3h,45,9.293790752242254,6,0.40341189386827814,7.283261362553287,control
775,iTBS,07-04-2022,2-1-2,24h-from-3h,46,2.0289466630930133,1,0.40341189386827814,6.866866489652358,control
776,iTBS,07-04-2022,2-1-2,24h-from-3h,47,4.247024817652109,5,0.40341189386827814,2.161782880121226,control
777,iTBS,07-04-2022,2-2-1,24h-from-3h,1,6.307503555615613,2,0.20520018271809098,28.773328831191126,rMS
778,iTBS,07-04-2022,2-2-1,24h-from-3h,2,0.643956937635862,1,0.20520018271809098,236.32272171644777,rMS
779,iTBS,07-04-2022,2-2-1,24h-from-3h,3,4.576316145442435,2,0.20520018271809098,13.231046284580227,rMS
780,iTBS,07-04-2022,2-2-1,24h-from-3h,4,13.001130390542393,4,0.20520018271809098,49.42771681515912,rMS
781,iTBS,07-04-2022,2-2-1,24h-from-3h,5,20.215102383460476,4,0.20520018271809098,311.27355960140505,rMS
782,iTBS,07-04-2022,2-2-1,24h-from-3h,6,0.2509486661819069,5,0.20520018271809098,6.325676460127191,rMS
783,iTBS,07-04-2022,2-2-1,24h-from-3h,7,0.8333229624252456,3,0.20520018271809098,253.34850760853084,rMS
784,iTBS,07-04-2022,2-2-1,24h-from-3h,8,11.679232200050519,7,0.20520018271809098,939.7328907846133,rMS
785,iTBS,07-04-2022,2-2-1,24h-from-3h,9,15.339856525657776,3,0.20520018271809098,43.28654107445607,rMS
786,iTBS,07-04-2022,2-2-1,24h-from-3h,10,1.1945935694415741,4,0.20520018271809098,332.82656799148594,rMS
787,iTBS,07-04-2022,2-2-1,24h-from-3h,11,0.34784553259261397,2,0.20520018271809098,368.86415423368425,rMS
788,iTBS,07-04-2022,2-2-1,24h-from-3h,12,17.294759804469425,2,0.20520018271809098,983.2148153184044,rMS
789,iTBS,07-04-2022,2-2-1,24h-from-3h,13,5.534758617300657,0,0.20520018271809098,425.0221467674745,rMS
790,iTBS,07-04-2022,2-2-1,24h-from-3h,14,1.0670798008767246,2,0.20520018271809098,227.8077146765932,rMS
791,iTBS,07-04-2022,2-2-1,24h-from-3h,15,11.877357530072764,5,0.20520018271809098,19.075328928474462,rMS
792,iTBS,07-04-2022,2-2-1,24h-from-3h,16,4.106810317387067,1,0.20520018271809098,866.4606982419702,rMS
793,iTBS,07-04-2022,2-2-1,24h-from-3h,17,0.6384051715374301,3,0.20520018271809098,830.9737635623902,rMS
794,iTBS,07-04-2022,2-2-1,24h-from-3h,18,15.146510585398955,3,0.20520018271809098,92.40651311145507,rMS
795,iTBS,07-04-2022,2-2-1,24h-from-3h,19,0.048881618097254886,1,0.20520018271809098,338.4896469619834,rMS
796,iTBS,07-04-2022,2-2-1,24h-from-3h,20,10.16685939910176,4,0.20520018271809098,155.44171823614974,rMS
797,iTBS,07-04-2022,2-2-1,24h-from-3h,21,0.043458784492786506,4,0.20520018271809098,1144.4017908141336,rMS
798,iTBS,07-04-2022,2-2-1,24h-from-3h,22,7.855492040882789,2,0.20520018271809098,413.3381119552825,rMS
799,iTBS,07-04-2022,2-2-1,24h-from-3h,23,10.996575261957934,4,0.20520018271809098,127.59167377341318,rMS
800,iTBS,07-04-2022,2-2-1,24h-from-3h,24,1.4632831731433198,4,0.20520018271809098,519.6817699529988,rMS
801,iTBS,07-04-2022,2-2-1,24h-from-3h,25,3.806845870758389,6,0.20520018271809098,86.87410840085221,rMS
802,iTBS,07-04-2022,2-2-1,24h-from-3h,26,3.2024441057767943,6,0.20520018271809098,1187.6335500083687,rMS
803,iTBS,07-04-2022,2-2-1,24h-from-3h,27,15.996212037452747,3,0.20520018271809098,1925.7258141138298,rMS
804,iTBS,07-04-2022,2-2-1,24h-from-3h,28,3.573517507967992,1,0.20520018271809098,474.2826652578912,rMS
805,iTBS,07-04-2022,2-2-1,24h-from-3h,29,4.840916312693826,6,0.20520018271809098,3590.120117273202,rMS
806,iTBS,07-04-2022,2-2-1,24h-from-3h,30,3.063251454227163,1,0.20520018271809098,667.6183434660915,rMS
807,iTBS,07-04-2022,2-2-1,24h-from-3h,31,2.959734465296337,2,0.20520018271809098,1201.443198912183,rMS
808,iTBS,07-04-2022,2-2-1,24h-from-3h,32,4.63872593283251,6,0.20520018271809098,187.5770649825714,rMS
809,iTBS,07-04-2022,2-2-1,24h-from-3h,33,2.0300130522671562,6,0.20520018271809098,191.9569670854348,rMS
810,iTBS,07-04-2022,2-2-1,24h-from-3h,34,6.109848562578026,2,0.20520018271809098,598.4058232592438,rMS
811,iTBS,07-04-2022,2-2-1,24h-from-3h,35,14.897386367522401,2,0.20520018271809098,157.2215304589838,rMS
812,iTBS,07-04-2022,2-2-1,24h-from-3h,36,3.341654236335158,4,0.20520018271809098,276.2762134912425,rMS
813,iTBS,07-04-2022,2-2-1,24h-from-3h,37,4.4339754185698785,4,0.20520018271809098,594.7069296890096,rMS
814,iTBS,07-04-2022,2-2-1,24h-from-3h,38,4.482679907807524,3,0.20520018271809098,2157.851003560111,rMS
815,iTBS,07-04-2022,2-2-1,24h-from-3h,39,4.097540531536985,3,0.20520018271809098,1286.5767089097324,rMS
816,iTBS,07-04-2022,2-2-1,24h-from-3h,40,7.249303817926812,2,0.20520018271809098,346.3645049371043,rMS
817,iTBS,07-04-2022,2-2-1,24h-from-3h,41,8.75509953667061,5,0.20520018271809098,56.03698741163537,rMS
818,iTBS,07-04-2022,2-2-1,24h-from-3h,42,2.7657557140157625,5,0.20520018271809098,569.2521717082964,rMS
819,iTBS,07-04-2022,2-2-1,24h-from-3h,43,0.780089343697981,1,0.20520018271809098,27.63211828086372,rMS
820,iTBS,07-04-2022,2-2-1,24h-from-3h,44,5.678949615539057,5,0.20520018271809098,305.20827147728335,rMS
821,iTBS,07-04-2022,2-2-1,24h-from-3h,45,12.182540793401605,2,0.20520018271809098,103.76248363476604,rMS
822,iTBS,07-04-2022,2-2-1,24h-from-3h,46,1.6771779040143322,1,0.20520018271809098,500.5577970970794,rMS
823,iTBS,07-04-2022,2-2-1,24h-from-3h,47,4.393927004721702,4,0.20520018271809098,110.79761655101866,rMS
824,iTBS,07-04-2022,2-2-1,24h-from-3h,48,1.5185365006619986,2,0.20520018271809098,806.6130935966578,rMS
825,iTBS,07-04-2022,2-2-1,24h-from-3h,49,6.865888267028696,4,0.20520018271809098,1199.3514217862678,rMS
826,iTBS,07-04-2022,2-2-1,24h-from-3h,50,6.298280023641844,4,0.20520018271809098,37.721807587628774,rMS
827,iTBS,07-04-2022,2-2-1,24h-from-3h,51,0.19121779216867507,4,0.20520018271809098,3.0175987013019028,rMS
