,Unnamed: 0,experiment,prep_date,culture,timing,neuron,auc,firing_rate,coef,power_auc,group
1103,1103,iTBS,07-04-2022,3-2-1,24h-post,9,8.57712914168638,6,0.0814854802696945,13.525746906575437,rMS
1104,1104,iTBS,07-04-2022,3-2-1,24h-post,10,5.453715838848212,3,0.0814854802696945,366.30392112275166,rMS
1105,1105,iTBS,07-04-2022,3-2-1,24h-post,11,0.0184333330790025,9,0.0814854802696945,52.54066061548718,rMS
1106,1106,iTBS,07-04-2022,3-2-1,24h-post,12,19.81937056939486,2,0.0814854802696945,1.7970775505593486,rMS
1107,1107,iTBS,07-04-2022,3-2-1,24h-post,13,9.741552457743248,6,0.0814854802696945,7.830364724521,rMS
1108,1108,iTBS,07-04-2022,3-2-1,24h-post,14,0.4075717733894741,5,0.0814854802696945,1063.3264810368223,rMS
1109,1109,iTBS,07-04-2022,3-2-1,24h-post,15,0.7092933436933828,4,0.0814854802696945,4.038815616106306,rMS
1110,1110,iTBS,07-04-2022,3-2-1,24h-post,16,6.5810373640537065,5,0.0814854802696945,1553.5834095022865,rMS
1111,1111,iTBS,07-04-2022,3-2-1,24h-post,17,0.6452132559042081,8,0.0814854802696945,8.0944993650184,rMS
1112,1112,iTBS,07-04-2022,3-2-1,24h-post,18,6.229825690281368,7,0.0814854802696945,59.30129200813698,rMS
1113,1113,iTBS,07-04-2022,3-2-1,24h-post,19,2.323740705284336,2,0.0814854802696945,83.14095214586538,rMS
1114,1114,iTBS,07-04-2022,3-2-1,24h-post,20,2.7973322979748443,2,0.0814854802696945,39.411792515997874,rMS
1115,1115,iTBS,07-04-2022,3-2-1,24h-post,21,6.464787852692858,6,0.0814854802696945,1399.608446673892,rMS
1116,1116,iTBS,07-04-2022,3-2-1,24h-post,22,79.11893033874476,7,0.0814854802696945,12.458812746515456,rMS
1117,1117,iTBS,07-04-2022,3-2-1,24h-post,23,3.860896971638578,0,0.0814854802696945,212.00208156363905,rMS
