,spine_ID,Label,Area,IntDen,RawIntDen,batch,culture,segment_ID,time,group,segment,time_cor,normed_size,summed_size
30,31,MAX_well8-c4-63xz-day4-1h-post.tif,1.128,115.52,11778.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,0.7346590945224907,13.928
31,32,MAX_well8-c4-63xz-day4-1h-post.tif,1.324,110.518,11268.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,0.9924300248740582,13.928
32,33,MAX_well8-c4-63xz-day4-1h-post.tif,0.745,88.106,8983.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,3.355652041438147,13.928
33,34,MAX_well8-c4-63xz-day4-1h-post.tif,0.432,19.116,1949.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,0.4318633652629676,13.928
34,35,MAX_well8-c4-63xz-day4-1h-post.tif,2.03,154.821,15785.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,1.0651159910839594,13.928
35,36,MAX_well8-c4-63xz-day4-1h-post.tif,2.844,268.958,27422.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,1.3363575836471864,13.928
36,37,MAX_well8-c4-63xz-day4-1h-post.tif,0.441,25.03,2552.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,0.4336376708650232,13.928
37,38,MAX_well8-c4-63xz-day4-1h-post.tif,1.0,84.86,8652.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,0.5798943534444467,13.928
38,39,MAX_well8-c4-63xz-day4-1h-post.tif,0.343,19.92,2031.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,0.616756455508081,13.928
39,40,MAX_well8-c4-63xz-day4-1h-post.tif,0.53,58.015,5915.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,0.8617411582965704,13.928
40,41,MAX_well8-c4-63xz-day4-1h-post.tif,0.569,19.273,1965.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,0.609673541693028,13.928
41,42,MAX_well8-c4-63xz-day4-1h-post.tif,0.726,46.324,4723.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,0.8471836137527432,13.928
42,43,MAX_well8-c4-63xz-day4-1h-post.tif,0.834,55.22,5630.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,1.5994207096307025,13.928
43,44,MAX_well8-c4-63xz-day4-1h-post.tif,1.049,62.38,6360.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,1.2089147286821706,13.928
44,45,MAX_well8-c4-63xz-day4-1h-post.tif,0.628,67.705,6903.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,1.1318121029755934,13.928
45,46,MAX_well8-c4-63xz-day4-1h-post.tif,0.971,70.461,7184.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,1.1939506905024146,13.928
46,47,MAX_well8-c4-63xz-day4-1h-post.tif,0.794,62.566,6379.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,2.0360571447167173,13.928
47,48,MAX_well8-c4-63xz-day4-1h-post.tif,0.696,43.489,4434.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,1.4058186520122837,13.928
48,49,MAX_well8-c4-63xz-day4-1h-post.tif,0.736,27.492,2803.0,21042022,W8C4,segment1,day4-h1,control,W8C4-segment1,4.6,0.9145100126405429,13.928
0,1,MAX_well8-c4-63xz-day4-2h-post.tif,0.402,15.83,1614.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.337219124852171,15.83
1,2,MAX_well8-c4-63xz-day4-2h-post.tif,0.412,13.967,1424.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.2181231466945754,15.83
2,3,MAX_well8-c4-63xz-day4-2h-post.tif,1.285,82.202,8381.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.5992010846587844,15.83
3,4,MAX_well8-c4-63xz-day4-2h-post.tif,0.843,76.984,7849.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.794198054326184,15.83
4,5,MAX_well8-c4-63xz-day4-2h-post.tif,0.569,28.404,2896.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.3046789522236286,15.83
5,6,MAX_well8-c4-63xz-day4-2h-post.tif,1.128,72.403,7382.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.9339550842975635,15.83
6,7,MAX_well8-c4-63xz-day4-2h-post.tif,0.383,12.711,1296.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.7179733393583371,15.83
7,8,MAX_well8-c4-63xz-day4-2h-post.tif,0.579,17.91,1826.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.140546392409094,15.83
8,9,MAX_well8-c4-63xz-day4-2h-post.tif,1.501,174.476,17789.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.46387220189952,15.83
9,10,MAX_well8-c4-63xz-day4-2h-post.tif,1.255,151.192,15415.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.8826719754333321,15.83
10,11,MAX_well8-c4-63xz-day4-2h-post.tif,1.677,193.975,19777.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,2.004350207177325,15.83
11,12,MAX_well8-c4-63xz-day4-2h-post.tif,1.157,115.53,11779.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.9853585606021549,15.83
12,13,MAX_well8-c4-63xz-day4-2h-post.tif,0.549,51.071,5207.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.9165649676956209,15.83
13,14,MAX_well8-c4-63xz-day4-2h-post.tif,0.667,23.794,2426.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.17657491855468896,15.83
14,15,MAX_well8-c4-63xz-day4-2h-post.tif,0.785,64.93,6620.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.9083588055490244,15.83
15,16,MAX_well8-c4-63xz-day4-2h-post.tif,0.422,14.967,1526.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.6457695128791474,15.83
16,17,MAX_well8-c4-63xz-day4-2h-post.tif,0.333,22.039,2247.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.33688474472638336,15.83
17,18,MAX_well8-c4-63xz-day4-2h-post.tif,0.755,65.489,6677.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.0544883664761293,15.83
18,19,MAX_well8-c4-63xz-day4-2h-post.tif,0.775,75.719,7720.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.38884095927694756,15.83
19,20,MAX_well8-c4-63xz-day4-2h-post.tif,0.363,31.7,3232.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.5113150636321112,15.83
20,21,MAX_well8-c4-63xz-day4-2h-post.tif,0.226,15.203,1550.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.7318282468470203,15.83
21,22,MAX_well8-c4-63xz-day4-2h-post.tif,0.363,15.654,1596.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.2739491092366385,15.83
22,23,MAX_well8-c4-63xz-day4-2h-post.tif,0.314,27.659,2820.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.3885040160642568,15.83
23,24,MAX_well8-c4-63xz-day4-2h-post.tif,0.392,32.327,3296.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.0216807306975126,15.83
24,25,MAX_well8-c4-63xz-day4-2h-post.tif,1.148,73.943,7539.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,4.298261931058536,15.83
25,26,MAX_well8-c4-63xz-day4-2h-post.tif,1.461,124.651,12709.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.8734076990989224,15.83
26,27,MAX_well8-c4-63xz-day4-2h-post.tif,1.03,77.817,7934.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.0781262988722324,15.83
27,28,MAX_well8-c4-63xz-day4-2h-post.tif,0.834,41.832,4265.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.6396330275229357,15.83
28,29,MAX_well8-c4-63xz-day4-2h-post.tif,1.383,137.794,14049.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.6498766689776495,15.83
29,30,MAX_well8-c4-63xz-day4-2h-post.tif,0.804,83.31,8494.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.3848143597513095,15.83
30,31,MAX_well8-c4-63xz-day4-2h-post.tif,1.481,100.435,10240.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.6387247763016478,15.83
31,32,MAX_well8-c4-63xz-day4-2h-post.tif,1.0,78.053,7958.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.7009006743833118,15.83
32,33,MAX_well8-c4-63xz-day4-2h-post.tif,1.01,157.655,16074.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,6.004532297379646,15.83
33,34,MAX_well8-c4-63xz-day4-2h-post.tif,0.814,83.997,8564.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.897636905837701,15.83
34,35,MAX_well8-c4-63xz-day4-2h-post.tif,1.559,103.701,10573.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.7134277222818459,15.83
35,36,MAX_well8-c4-63xz-day4-2h-post.tif,1.069,139.736,14247.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.6942989734773578,15.83
36,37,MAX_well8-c4-63xz-day4-2h-post.tif,0.51,43.989,4485.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.76209698376674,15.83
37,38,MAX_well8-c4-63xz-day4-2h-post.tif,0.618,62.713,6394.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.4285519041664104,15.83
38,39,MAX_well8-c4-63xz-day4-2h-post.tif,0.588,58.996,6015.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.8266146510619852,15.83
39,40,MAX_well8-c4-63xz-day4-2h-post.tif,0.628,53.788,5484.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.7989542949660592,15.83
40,41,MAX_well8-c4-63xz-day4-2h-post.tif,0.598,21.421,2184.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.6776224218651146,15.83
41,42,MAX_well8-c4-63xz-day4-2h-post.tif,0.765,25.462,2596.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.4656547183613753,15.83
42,43,MAX_well8-c4-63xz-day4-2h-post.tif,0.49,18.724,1909.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.542331643736423,15.83
43,44,MAX_well8-c4-63xz-day4-2h-post.tif,0.383,13.437,1370.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.260406976744186,15.83
44,45,MAX_well8-c4-63xz-day4-2h-post.tif,0.677,46.098,4700.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.7706118355065196,15.83
45,46,MAX_well8-c4-63xz-day4-2h-post.tif,0.687,51.051,5205.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,0.8650512581547064,15.83
46,47,MAX_well8-c4-63xz-day4-2h-post.tif,0.461,61.222,6242.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.9923199583455369,15.83
47,48,MAX_well8-c4-63xz-day4-2h-post.tif,0.628,64.488,6575.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,2.084629060934217,15.83
48,49,MAX_well8-c4-63xz-day4-2h-post.tif,0.794,41.41,4222.0,21042022,W8C4,segment1,day4-h2,control,W8C4-segment1,5.1,1.3774865278424588,15.83
0,1,MAX_well8-c4-63xz-day4-3h-post.tif,0.53,23.245,2370.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.963591822943065,23.245
1,2,MAX_well8-c4-63xz-day4-3h-post.tif,0.608,26.845,2737.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,2.3412698412698414,23.245
2,3,MAX_well8-c4-63xz-day4-3h-post.tif,1.432,110.459,11262.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.8051769130960885,23.245
3,4,MAX_well8-c4-63xz-day4-3h-post.tif,1.736,158.626,16173.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.6364499190162276,23.245
4,5,MAX_well8-c4-63xz-day4-3h-post.tif,0.549,25.128,2562.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.26953854075043443,23.245
5,6,MAX_well8-c4-63xz-day4-3h-post.tif,0.883,61.664,6287.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.795428453491222,23.245
6,7,MAX_well8-c4-63xz-day4-3h-post.tif,0.804,43.872,4473.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,2.4780840488025304,23.245
7,8,MAX_well8-c4-63xz-day4-3h-post.tif,0.598,19.587,1997.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.2473412723683373,23.245
8,9,MAX_well8-c4-63xz-day4-3h-post.tif,0.696,52.414,5344.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.43975903614457834,23.245
9,10,MAX_well8-c4-63xz-day4-3h-post.tif,1.167,173.662,17706.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.0138537792853015,23.245
10,11,MAX_well8-c4-63xz-day4-3h-post.tif,1.079,86.095,8778.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.8896225342798392,23.245
11,12,MAX_well8-c4-63xz-day4-3h-post.tif,0.726,88.508,9024.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.5209912185733188,23.245
12,13,MAX_well8-c4-63xz-day4-3h-post.tif,0.736,106.222,10830.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.9063531945441492,23.245
13,14,MAX_well8-c4-63xz-day4-3h-post.tif,0.481,27.149,2768.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.20147232343621296,23.245
14,15,MAX_well8-c4-63xz-day4-3h-post.tif,0.628,70.52,7190.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,2.0726545967552314,23.245
15,16,MAX_well8-c4-63xz-day4-3h-post.tif,0.657,25.55,2605.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.1023859861069163,23.245
16,17,MAX_well8-c4-63xz-day4-3h-post.tif,0.363,47.54,4847.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.7266890859064506,23.245
17,18,MAX_well8-c4-63xz-day4-3h-post.tif,1.638,145.552,14840.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,2.3436438289992756,23.245
18,19,MAX_well8-c4-63xz-day4-3h-post.tif,1.373,114.215,11645.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.5865300672726339,23.245
19,20,MAX_well8-c4-63xz-day4-3h-post.tif,0.49,24.01,2448.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.3872768037163089,23.245
20,21,MAX_well8-c4-63xz-day4-3h-post.tif,0.461,27.502,2804.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.3238663714258205,23.245
21,22,MAX_well8-c4-63xz-day4-3h-post.tif,1.246,114.029,11626.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.9955374330614957,23.245
22,23,MAX_well8-c4-63xz-day4-3h-post.tif,0.785,78.573,8011.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,3.9444277108433727,23.245
23,24,MAX_well8-c4-63xz-day4-3h-post.tif,0.618,28.767,2933.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.9091684839290793,23.245
24,25,MAX_well8-c4-63xz-day4-3h-post.tif,1.089,81.839,8344.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,4.757251642155438,23.245
25,26,MAX_well8-c4-63xz-day4-3h-post.tif,1.393,119.669,12201.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.8384996987065402,23.245
26,27,MAX_well8-c4-63xz-day4-3h-post.tif,1.167,85.517,8719.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.1848070049045416,23.245
27,28,MAX_well8-c4-63xz-day4-3h-post.tif,0.657,38.359,3911.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.5865290519877676,23.245
28,29,MAX_well8-c4-63xz-day4-3h-post.tif,1.971,186.815,19047.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.8810739938971188,23.245
29,30,MAX_well8-c4-63xz-day4-3h-post.tif,1.216,117.217,11951.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.541433018928931,23.245
30,31,MAX_well8-c4-63xz-day4-3h-post.tif,1.736,154.478,15750.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.9824157514165973,23.245
31,32,MAX_well8-c4-63xz-day4-3h-post.tif,0.755,68.784,7013.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.617666867215632,23.245
32,33,MAX_well8-c4-63xz-day4-3h-post.tif,1.03,116.824,11911.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,4.449421084704448,23.245
33,34,MAX_well8-c4-63xz-day4-3h-post.tif,0.5,36.349,3706.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.8211865172600757,23.245
34,35,MAX_well8-c4-63xz-day4-3h-post.tif,1.51,95.482,9735.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.6568837887668896,23.245
35,36,MAX_well8-c4-63xz-day4-3h-post.tif,2.501,217.122,22137.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.0788027546183583,23.245
36,37,MAX_well8-c4-63xz-day4-3h-post.tif,0.687,29.159,2973.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.5051714280764367,23.245
37,38,MAX_well8-c4-63xz-day4-3h-post.tif,1.599,183.411,18700.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.253346727075176,23.245
38,39,MAX_well8-c4-63xz-day4-3h-post.tif,0.706,81.24,8283.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,2.515326026379342,23.245
39,40,MAX_well8-c4-63xz-day4-3h-post.tif,0.549,36.094,3680.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.5361317826003001,23.245
40,41,MAX_well8-c4-63xz-day4-3h-post.tif,0.628,38.909,3967.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.2308300645324561,23.245
41,42,MAX_well8-c4-63xz-day4-3h-post.tif,0.559,23.0,2345.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.42062911485003657,23.245
42,43,MAX_well8-c4-63xz-day4-3h-post.tif,1.03,110.116,11227.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,3.1894569152787837,23.245
43,44,MAX_well8-c4-63xz-day4-3h-post.tif,0.579,34.024,3469.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.6593798449612404,23.245
44,45,MAX_well8-c4-63xz-day4-3h-post.tif,0.618,33.024,3367.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.5520561685055165,23.245
45,46,MAX_well8-c4-63xz-day4-3h-post.tif,0.588,51.394,5240.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,0.870863339828857,23.245
46,47,MAX_well8-c4-63xz-day4-3h-post.tif,0.549,60.889,6208.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.9814832894008918,23.245
47,48,MAX_well8-c4-63xz-day4-3h-post.tif,0.569,61.546,6275.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.9895264263778891,23.245
48,49,MAX_well8-c4-63xz-day4-3h-post.tif,1.0,52.817,5385.0,21042022,W8C4,segment1,day4-h3,control,W8C4-segment1,5.6,1.756935666289668,23.245
0,1,MAX_well8-c4-63xz-day4-4h-post.tif,0.951,28.532,2909.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,2.4102044264233826,28.532
1,2,MAX_well8-c4-63xz-day4-4h-post.tif,0.628,21.117,2153.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,1.8417059131344848,28.532
2,3,MAX_well8-c4-63xz-day4-4h-post.tif,1.54,86.576,8827.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.631084804571895,28.532
3,4,MAX_well8-c4-63xz-day4-4h-post.tif,1.971,153.958,15697.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,1.5882929446112262,28.532
4,5,MAX_well8-c4-63xz-day4-4h-post.tif,0.647,29.375,2995.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.31509450153390683,28.532
5,6,MAX_well8-c4-63xz-day4-4h-post.tif,0.932,52.13,5315.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.67244559679063,28.532
6,7,MAX_well8-c4-63xz-day4-4h-post.tif,0.893,50.316,5130.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,2.842069588793493,28.532
7,8,MAX_well8-c4-63xz-day4-4h-post.tif,0.893,32.867,3351.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,2.0930395465834555,28.532
8,9,MAX_well8-c4-63xz-day4-4h-post.tif,1.55,93.452,9528.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.7840722220357754,28.532
9,10,MAX_well8-c4-63xz-day4-4h-post.tif,1.971,184.647,18826.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,1.0779851595840948,28.532
10,11,MAX_well8-c4-63xz-day4-4h-post.tif,1.834,227.773,23223.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,2.3535860793370325,28.532
11,12,MAX_well8-c4-63xz-day4-4h-post.tif,0.951,130.428,13298.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,2.2413775326081353,28.532
12,13,MAX_well8-c4-63xz-day4-4h-post.tif,0.647,23.834,2430.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.427745872218234,28.532
13,14,MAX_well8-c4-63xz-day4-4h-post.tif,0.539,17.115,1745.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.12701015932854928,28.532
14,15,MAX_well8-c4-63xz-day4-4h-post.tif,0.863,79.279,8083.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,2.330090524335763,28.532
15,16,MAX_well8-c4-63xz-day4-4h-post.tif,0.392,15.104,1540.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.651680545368253,28.532
16,17,MAX_well8-c4-63xz-day4-4h-post.tif,0.235,25.629,2613.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.3917609293793947,28.532
17,18,MAX_well8-c4-63xz-day4-4h-post.tif,1.177,112.872,11508.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,1.8174382094839385,28.532
18,19,MAX_well8-c4-63xz-day4-4h-post.tif,1.079,112.45,11465.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.5774662353001593,28.532
19,20,MAX_well8-c4-63xz-day4-4h-post.tif,0.451,21.127,2154.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.3407745536074326,28.532
20,21,MAX_well8-c4-63xz-day4-4h-post.tif,0.539,26.707,2723.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,1.2855973813420623,28.532
21,22,MAX_well8-c4-63xz-day4-4h-post.tif,0.893,78.023,7955.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,1.36542298134472,28.532
22,23,MAX_well8-c4-63xz-day4-4h-post.tif,1.246,95.55,9742.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,4.796686746987951,28.532
23,24,MAX_well8-c4-63xz-day4-4h-post.tif,0.883,50.472,5146.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,1.595145539015834,28.532
24,25,MAX_well8-c4-63xz-day4-4h-post.tif,1.157,143.797,14661.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,8.358832761727605,28.532
25,26,MAX_well8-c4-63xz-day4-4h-post.tif,1.707,175.457,17889.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,1.2293964321248896,28.532
26,27,MAX_well8-c4-63xz-day4-4h-post.tif,1.285,134.744,13738.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,1.8668292277425256,28.532
27,28,MAX_well8-c4-63xz-day4-4h-post.tif,0.441,20.185,2058.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.3086391437308868,28.532
28,29,MAX_well8-c4-63xz-day4-4h-post.tif,1.265,161.53,16469.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.7618225636817257,28.532
29,30,MAX_well8-c4-63xz-day4-4h-post.tif,1.55,178.262,18175.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.8234038818627768,28.532
30,31,MAX_well8-c4-63xz-day4-4h-post.tif,1.785,148.858,15177.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.9466748917280897,28.532
31,32,MAX_well8-c4-63xz-day4-4h-post.tif,0.569,45.431,4632.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.4079614945986476,28.532
32,33,MAX_well8-c4-63xz-day4-4h-post.tif,1.609,107.762,10987.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,4.104280926264473,28.532
33,34,MAX_well8-c4-63xz-day4-4h-post.tif,0.569,59.251,6041.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,1.3385821435026204,28.532
34,35,MAX_well8-c4-63xz-day4-4h-post.tif,1.354,83.614,8525.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.5752359723712815,28.532
35,36,MAX_well8-c4-63xz-day4-4h-post.tif,2.207,183.951,18755.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.9139877373771501,28.532
36,37,MAX_well8-c4-63xz-day4-4h-post.tif,0.588,21.323,2174.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.36941494430103433,28.532
37,38,MAX_well8-c4-63xz-day4-4h-post.tif,1.226,132.341,13493.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.904357749578029,28.532
38,39,MAX_well8-c4-63xz-day4-4h-post.tif,1.177,90.911,9269.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,2.8147563316614033,28.532
39,40,MAX_well8-c4-63xz-day4-4h-post.tif,0.785,49.472,5044.0,21042022,W8C4,segment1,day4-h4,control,W8C4-segment1,6.1,0.7348454465784354,28.532
