,Interevent-Interval_[ms],group,cell_ID,extras_path
280039,920.0,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280040,77.5002365112304,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280041,93.1013259887695,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280042,3991.40234375,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280043,57.2968482971191,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280044,8262.3984375,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280045,1987.6015625,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280046,2462.703125,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280047,4192.3984375,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280048,1181.99987792968,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280049,596.695434570312,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280050,333.703125,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280051,860.296813964843,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280052,620.101501464843,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280053,5542.6015625,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280054,944.296752929687,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280055,10160.0,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280056,1063.30480957031,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280057,6280.796875,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280058,1344.30456542968,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280061,593.796936035156,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280062,984.296813964843,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280063,6313.0,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280064,338.10171508789,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280065,4978.5,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280066,1179.20324707031,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280067,4258.296875,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280068,1731.0078125,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280069,9308.6875,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280070,4537.5,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280071,1278.90649414062,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280072,4793.296875,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
280073,2861.10913085937,stimulated,C4_Cell19,stimulated\C4_Cell19.xlsx
285001,821.700012207031,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285002,1848.90002441406,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285003,1704.19995117187,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285004,125.5,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285005,1838.89990234375,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285006,2794.5,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285007,3068.2001953125,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285008,1998.50024414062,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285009,620.099548339843,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285010,2641.30053710937,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285011,1135.298828125,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285012,587.601684570312,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285013,8216.798828125,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285014,1530.5,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285015,1279.0,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285016,632.301025390625,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285017,2814.79858398437,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285018,5501.90234375,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285019,4288.09765625,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285020,5061.1015625,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285021,2332.19921875,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285022,775.800476074218,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285023,433.097930908203,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285024,4805.6015625,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285025,3317.60180664062,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285026,6439.5,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285027,1159.69519042968,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285028,937.1015625,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285029,34.8046607971191,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285030,1694.5,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285031,4127.296875,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285032,5510.8984375,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285033,4881.8984375,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285035,4476.1015625,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285036,2639.3984375,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285037,1603.203125,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285038,6075.796875,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285039,871.203002929687,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285040,4414.296875,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285041,3364.8046875,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285042,2945.3984375,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285043,14346.6015625,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285044,1190.296875,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285045,12377.3984375,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285046,2441.20288085937,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285047,1125.703125,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285048,353.203063964843,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285049,489.796936035156,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
285050,1299.50024414062,stimulated,C4_Cell20,stimulated\C4_Cell20.xlsx
290001,780.7998046875,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290002,3004.2001953125,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290003,4019.6005859375,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290004,3653.50024414062,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290005,1503.69921875,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290006,7184.900390625,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290007,390.099609375,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290008,8534.298828125,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290009,1419.6015625,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290010,875.000244140625,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290011,7495.5,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290012,4978.3984375,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290013,1593.99975585937,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290014,745.40234375,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290015,919.69921875,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290016,6584.1015625,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290017,102.500061035156,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290018,971.500061035156,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290019,4934.296875,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290020,1216.8046875,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290021,544.000061035156,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290022,2897.296875,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290023,1035.20300292968,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290024,483.999938964843,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290025,7756.6953125,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290026,5116.0,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290027,211.3046875,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290028,3521.09399414062,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290029,2045.5,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290030,242.3046875,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290031,3340.1015625,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290032,1034.89831542968,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290033,420.296875,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290034,11278.1015625,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290035,476.5,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290036,52.7969131469726,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290037,5205.203125,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290038,306.898468017578,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290039,2253.80493164062,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290040,449.398315429687,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290041,1997.3984375,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290042,670.898498535156,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290043,3332.8984375,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290044,2095.90625,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290045,2866.50024414062,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290046,367.59375,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290047,2363.70288085937,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290048,484.593780517578,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290049,681.90625,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290050,237.796905517578,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290051,1640.90649414062,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290052,317.203002929687,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290053,207.687377929687,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
290054,3217.40649414062,stimulated,C4_Cell21,stimulated\C4_Cell21.xlsx
295001,247.800018310546,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295002,114.900024414062,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295003,453.600036621093,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295004,204.799926757812,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295005,589.099914550781,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295006,71.4001235961914,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295007,88.7000503540039,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295008,399.800079345703,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295009,505.299865722656,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295010,849.599975585937,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295011,966.2001953125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295013,438.5,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295014,1175.89965820312,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295015,325.89990234375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295016,454.60009765625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295017,83.0,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295018,251.299896240234,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295019,425.300201416015,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295020,113.7998046875,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295021,1019.59979248046,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295022,56.5,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295023,698.0,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295024,67.8005905151367,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295025,769.2998046875,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295026,390.099609375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295027,235.600769042968,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295028,34.0995216369628,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295029,107.099388122558,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295030,146.100799560546,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295031,699.299682617187,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295032,508.200286865234,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295033,48.5995063781738,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295034,591.900390625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295035,276.2001953125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295036,516.69921875,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295037,86.4999923706054,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295038,407.200073242187,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295039,289.400604248046,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295040,68.3991928100585,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295041,697.200439453125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295042,207.5,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295043,362.2998046875,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295044,85.7010421752929,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295045,470.099609375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295046,68.099624633789,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295047,1423.30090332031,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295048,380.5,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295049,137.398223876953,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295050,132.400390625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295051,115.400611877441,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295052,1310.90014648437,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295053,439.400390625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295054,386.500335693359,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295055,1034.19897460937,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295056,335.400268554687,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295057,207.798934936523,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295058,469.000122070312,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295059,202.499877929687,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295060,241.101470947265,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295061,69.8984375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295062,1148.00024414062,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295063,136.800888061523,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295064,1148.099609375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295065,105.499893188476,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295066,52.8006515502929,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295067,220.798828125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295068,187.400405883789,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295069,414.800750732421,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295071,246.500106811523,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295072,1993.29858398437,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295073,1225.1015625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295074,750.898559570312,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295075,36.4001731872558,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295076,90.099609375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295077,191.601654052734,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295078,284.3984375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295079,237.701171875,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295080,155.0,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295081,44.6994552612304,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295082,311.200897216796,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295083,665.000122070312,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295084,1055.69934082031,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295086,71.3008422851562,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295087,410.796875,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295088,403.800842285156,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295089,1083.6015625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295090,97.30078125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295091,689.59765625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295092,692.902221679687,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295093,198.796920776367,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295094,426.500091552734,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295095,156.101486206054,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295096,296.8984375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295097,1337.30102539062,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295098,329.198944091796,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295099,181.601623535156,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295100,93.5,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295101,183.800994873046,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295102,126.198936462402,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295103,136.199493408203,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295104,545.499816894531,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295105,34.1015014648437,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295106,136.30076599121,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295107,577.3984375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295108,210.8984375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295109,130.300720214843,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295110,506.699249267578,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295111,546.902282714843,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295112,265.000030517578,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295113,1003.59765625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295114,429.300872802734,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295115,558.601440429687,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295116,355.69921875,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295117,1419.80078125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295118,631.80078125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295119,988.8984375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295120,424.80078125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295121,202.699234008789,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295122,526.601806640625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295123,101.296592712402,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295124,552.300842285156,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295125,96.000015258789,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295126,77.1992034912109,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295127,527.203063964843,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295128,546.597961425781,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295129,1009.40216064453,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295130,398.39859008789,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295131,514.101318359375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295132,628.796936035156,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295133,432.703125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295134,800.000183105468,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295135,87.7966537475585,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295136,156.499938964843,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295137,811.300903320312,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295138,458.80093383789,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295139,240.1015625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295140,682.698913574218,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295141,1149.09765625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295142,283.902618408203,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295143,129.499786376953,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295144,135.80078125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295145,659.699157714843,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295146,60.5000419616699,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295147,93.0,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295148,102.597740173339,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295149,529.101745605468,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295150,330.300567626953,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295151,569.097900390625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295152,425.800567626953,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295153,1492.80090332031,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295154,294.00015258789,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295155,1839.60131835937,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295156,658.3984375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295157,68.2030639648437,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295158,388.195373535156,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295159,319.203247070312,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295160,849.195190429687,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295161,74.6016845703125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295162,1377.70300292968,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295163,80.6954650878906,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295164,667.203002929687,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295166,140.101684570312,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295167,102.101409912109,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295168,271.593780517578,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295169,86.1015396118164,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295171,70.8984985351562,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295172,234.703063964843,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295173,1082.20324707031,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295174,25.2966880798339,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295175,440.296875,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295176,55.906436920166,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295177,185.796875,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295178,184.601440429687,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295179,252.6015625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295180,1181.69519042968,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295184,1423.203125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295185,962.101501464843,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295186,793.500061035156,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295187,327.898315429687,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295188,94.7969360351562,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295189,389.000061035156,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295190,354.898315429687,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295191,1256.6015625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295192,199.398498535156,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295193,426.999969482421,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295194,118.40640258789,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295195,554.5,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295196,59.0936889648437,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295197,92.9999160766601,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295198,459.703155517578,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295199,64.6016845703125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295200,330.6953125,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295201,1033.20300292968,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295202,1205.6015625,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295203,527.3984375,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295204,912.296997070312,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295205,414.499847412109,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295206,297.500030517578,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295207,205.203063964843,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295208,80.2031631469726,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295209,502.593719482421,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295210,137.0,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295211,796.601623535156,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295212,1051.80456542968,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295213,303.796936035156,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
295214,409.296844482421,stimulated,C4_Cell22,stimulated\C4_Cell22.xlsx
