,batch,culture,group,time,spine_ID,RawIntDen,size_diff,size_diff_normed
4188,21042022,W1C3,rMS,day4,13,4283.0,2561.0,0.5979453653980854
4189,21042022,W1C3,rMS,day4,14,1706.0,-810.0,-0.47479484173505276
4190,21042022,W1C3,rMS,day4,15,1738.0,-114.0,-0.06559263521288838
4191,21042022,W1C3,rMS,day4,16,2998.0,-878.0,-0.29286190793862577
4192,21042022,W1C3,rMS,day4,17,2189.0,3815.0,1.7428049337597076
4193,21042022,W1C3,rMS,day4,18,7883.0,-3973.0,-0.5039959406317391
4194,21042022,W1C3,rMS,day4,19,6019.0,-2795.0,-0.46436285097192226
4195,21042022,W1C3,rMS,day4,20,4880.0,-1946.0,-0.39877049180327867
4196,21042022,W1C3,rMS,day4,21,6919.0,-4973.0,-0.7187454834513658
4197,21042022,W1C3,rMS,day4,22,4559.0,-209.0,-0.04584338670761132
4198,21042022,W1C3,rMS,day4,23,1800.0,4480.0,2.488888888888889
4199,21042022,W1C3,rMS,day4,24,1083.0,984.0,0.9085872576177285
4200,21042022,W1C3,rMS,day4,25,3086.0,1072.0,0.3473752430330525
4201,21042022,W1C3,rMS,day4,26,1873.0,3819.0,2.0389749065670046
4202,21042022,W1C3,rMS,day4,27,6233.0,-3689.0,-0.5918498315417937
4203,21042022,W1C3,rMS,day4,28,12537.0,-6692.0,-0.5337800111669458
4204,21042022,W1C3,rMS,day4,29,5945.0,-1538.0,-0.2587047939444912
4205,21042022,W1C3,rMS,day4,30,2248.0,5618.0,2.4991103202846974
4206,21042022,W1C3,rMS,day4,31,9661.0,-8523.0,-0.8822068108891419
4207,21042022,W1C3,rMS,day4,32,8787.0,1586.0,0.18049391146011154
4208,21042022,W1C3,rMS,day4,33,10388.0,3902.0,0.37562572198690797
4209,21042022,W1C3,rMS,day4,34,11039.0,2433.0,0.22040039858682853
4210,21042022,W1C3,rMS,day4,35,13829.0,-5770.0,-0.4172391351507701
4211,21042022,W1C3,rMS,day4,36,7851.0,-2373.0,-0.3022544898739014
4212,21042022,W1C3,rMS,day4,37,1773.0,-317.0,-0.1787930062041737
4213,21042022,W1C3,rMS,day4,38,3514.0,-2246.0,-0.6391576550939101
4214,21042022,W1C3,rMS,day4,39,4803.0,2300.0,0.47886737455756817
4215,21042022,W1C3,rMS,day4,40,9725.0,-3938.0,-0.4049357326478149
4216,21042022,W1C3,rMS,day4,41,4223.0,2477.0,0.586549846080985
4217,21042022,W1C3,rMS,day4,42,1357.0,522.0,0.3846720707442889
4218,21042022,W1C3,rMS,day4,43,2181.0,434.0,0.19899128839981658
4219,21042022,W1C3,rMS,day4,44,5822.0,1021.0,0.17536928890415665
4220,21042022,W1C3,rMS,day4,45,5301.0,2526.0,0.47651386530843237
4221,21042022,W1C3,rMS,day4,46,7765.0,-4268.0,-0.5496458467482292
