,batch,culture,group,time,spine_ID,RawIntDen,size_diff,size_diff_normed
3691,21042022,W1C3,rMS,day4,24,8836.0,7730.0,0.874830239927569
3692,21042022,W1C3,rMS,day4,25,12515.0,-5777.0,-0.46160607271274473
3693,21042022,W1C3,rMS,day4,26,3371.0,-1227.0,-0.36398694749332544
3694,21042022,W1C3,rMS,day4,27,14513.0,9114.0,0.6279886997863984
3695,21042022,W1C3,rMS,day4,28,7810.0,-4563.0,-0.5842509603072983
3696,21042022,W1C3,rMS,day4,29,9379.0,-1334.0,-0.1422326474037744
3697,21042022,W1C3,rMS,day4,30,2481.0,3810.0,1.535671100362757
3698,21042022,W1C3,rMS,day4,31,2260.0,9491.0,4.199557522123894
3699,21042022,W1C3,rMS,day4,32,7493.0,7996.0,1.0671293206993193
3700,21042022,W1C3,rMS,day4,33,9209.0,-1179.0,-0.12802693017700076
3701,21042022,W1C3,rMS,day4,34,5799.0,16510.0,2.8470425935506123
3702,21042022,W1C3,rMS,day4,35,9366.0,9107.0,0.9723467862481315
3703,21042022,W1C3,rMS,day4,36,4385.0,-1805.0,-0.41163055872291904
3704,21042022,W1C3,rMS,day4,37,14743.0,-11789.0,-0.7996337244794139
3705,21042022,W1C3,rMS,day4,38,7688.0,9527.0,1.23920395421436
3706,21042022,W1C3,rMS,day4,39,1595.0,7675.0,4.8119122257053295
3707,21042022,W1C3,rMS,day4,40,3604.0,-1166.0,-0.3235294117647059
3708,21042022,W1C3,rMS,day4,41,12419.0,2736.0,0.22030759320396168
3709,21042022,W1C3,rMS,day4,42,6838.0,-4098.0,-0.5992980403626792
3710,21042022,W1C3,rMS,day4,43,13082.0,-3945.0,-0.3015593945879835
3711,21042022,W1C3,rMS,day4,44,14388.0,-6425.0,-0.4465526827912149
3712,21042022,W1C3,rMS,day4,45,5726.0,-349.0,-0.06095005239259518
3713,21042022,W1C3,rMS,day4,46,15701.0,-4752.0,-0.30265588179096875
3714,21042022,W1C3,rMS,day4,47,10947.0,-7611.0,-0.6952589750616607
4176,21042022,W1C3,rMS,day4,1,7834.0,-1569.0,-0.20028082716364565
4177,21042022,W1C3,rMS,day4,2,6441.0,625.0,0.09703462195311287
4178,21042022,W1C3,rMS,day4,3,7817.0,3211.0,0.41077139567609056
4179,21042022,W1C3,rMS,day4,4,18059.0,-4939.0,-0.2734924414419403
4180,21042022,W1C3,rMS,day4,5,2412.0,1972.0,0.8175787728026535
4181,21042022,W1C3,rMS,day4,6,6941.0,2282.0,0.32877107045094367
4182,21042022,W1C3,rMS,day4,7,2870.0,-1256.0,-0.43763066202090595
4183,21042022,W1C3,rMS,day4,8,6913.0,2819.0,0.40778243888326343
4184,21042022,W1C3,rMS,day4,9,3611.0,21320.0,5.90418166712822
4185,21042022,W1C3,rMS,day4,10,4618.0,6067.0,1.3137721957557384
4186,21042022,W1C3,rMS,day4,11,3832.0,10458.0,2.729123173277662
4187,21042022,W1C3,rMS,day4,12,17306.0,-11833.0,-0.6837513001271236
4188,21042022,W1C3,rMS,day4,13,4283.0,5230.0,1.2211067009105767
4189,21042022,W1C3,rMS,day4,14,1706.0,43.0,0.025205158264947247
4190,21042022,W1C3,rMS,day4,15,1738.0,8648.0,4.9758342922899885
4191,21042022,W1C3,rMS,day4,16,2998.0,9453.0,3.1531020680453636
4192,21042022,W1C3,rMS,day4,17,2189.0,2076.0,0.9483782549109182
4193,21042022,W1C3,rMS,day4,18,7883.0,693.0,0.08791069389826209
4194,21042022,W1C3,rMS,day4,19,6019.0,-971.0,-0.16132247881707926
4195,21042022,W1C3,rMS,day4,20,4880.0,-1989.0,-0.40758196721311474
4196,21042022,W1C3,rMS,day4,21,6919.0,12673.0,1.8316230669171845
4197,21042022,W1C3,rMS,day4,22,4559.0,8112.0,1.7793375740293924
4198,21042022,W1C3,rMS,day4,23,1800.0,2786.0,1.5477777777777777
4199,21042022,W1C3,rMS,day4,24,1083.0,4847.0,4.475530932594644
4200,21042022,W1C3,rMS,day4,25,3086.0,8867.0,2.873298768632534
4201,21042022,W1C3,rMS,day4,26,1873.0,12357.0,6.597437266417512
4202,21042022,W1C3,rMS,day4,27,6233.0,1858.0,0.2980908069950265
4203,21042022,W1C3,rMS,day4,28,12537.0,-7077.0,-0.5644891122278057
4204,21042022,W1C3,rMS,day4,29,5945.0,4001.0,0.6730025231286796
4205,21042022,W1C3,rMS,day4,30,2248.0,386.0,0.17170818505338079
4206,21042022,W1C3,rMS,day4,31,9661.0,-8493.0,-0.8791015422834075
4207,21042022,W1C3,rMS,day4,32,8787.0,2927.0,0.33310572436554
4208,21042022,W1C3,rMS,day4,33,10388.0,1393.0,0.13409703504043127
4209,21042022,W1C3,rMS,day4,34,11039.0,22182.0,2.0094211432194946
4210,21042022,W1C3,rMS,day4,35,13829.0,-2100.0,-0.15185479788849518
4211,21042022,W1C3,rMS,day4,36,7851.0,1910.0,0.24328111068653674
4212,21042022,W1C3,rMS,day4,37,1773.0,226.0,0.12746756909193457
4213,21042022,W1C3,rMS,day4,38,3514.0,-922.0,-0.26237905520774046
4214,21042022,W1C3,rMS,day4,39,4803.0,-3173.0,-0.6606287736831147
4215,21042022,W1C3,rMS,day4,40,9725.0,-7380.0,-0.7588688946015424
4216,21042022,W1C3,rMS,day4,41,4223.0,1094.0,0.259057542031731
4217,21042022,W1C3,rMS,day4,42,1357.0,1125.0,0.8290346352247605
4218,21042022,W1C3,rMS,day4,43,2181.0,2328.0,1.0674002751031637
4219,21042022,W1C3,rMS,day4,44,5822.0,1279.0,0.21968395740295432
4220,21042022,W1C3,rMS,day4,45,5301.0,8323.0,1.5700811167704207
4221,21042022,W1C3,rMS,day4,46,7765.0,3125.0,0.40244687701223436
4610,21042022,W6C2,rMS,day4,1,11230.0,-9952.0,-0.8861976847729297
4611,21042022,W6C2,rMS,day4,2,4799.0,-4268.0,-0.8893519483225673
4612,21042022,W6C2,rMS,day4,3,10295.0,-4218.0,-0.4097134531325886
4613,21042022,W6C2,rMS,day4,4,3530.0,6332.0,1.7937677053824364
4614,21042022,W6C2,rMS,day4,5,611.0,130.0,0.2127659574468085
4615,21042022,W6C2,rMS,day4,6,7879.0,-6378.0,-0.8094935905571773
4616,21042022,W6C2,rMS,day4,7,5503.0,-4091.0,-0.7434126839905506
4617,21042022,W6C2,rMS,day4,8,1117.0,600.0,0.5371530886302597
4618,21042022,W6C2,rMS,day4,9,1872.0,2826.0,1.5096153846153846
4619,21042022,W6C2,rMS,day4,10,3888.0,8698.0,2.2371399176954734
4620,21042022,W6C2,rMS,day4,11,14990.0,-5222.0,-0.34836557705136756
4621,21042022,W6C2,rMS,day4,12,1467.0,3984.0,2.7157464212678937
4622,21042022,W6C2,rMS,day4,13,7950.0,343.0,0.043144654088050315
4623,21042022,W6C2,rMS,day4,14,3614.0,4371.0,1.2094631986718318
4624,21042022,W6C2,rMS,day4,15,1978.0,3280.0,1.6582406471183013
4625,21042022,W6C2,rMS,day4,16,6609.0,-5434.0,-0.8222121349674686
4626,21042022,W6C2,rMS,day4,17,4926.0,-376.0,-0.07632967925294357
4627,21042022,W6C2,rMS,day4,18,4410.0,-615.0,-0.13945578231292516
4628,21042022,W6C2,rMS,day4,19,705.0,4719.0,6.693617021276595
4629,21042022,W6C2,rMS,day4,20,5220.0,-2251.0,-0.43122605363984673
4630,21042022,W6C2,rMS,day4,21,9093.0,-3420.0,-0.3761134938964038
