,batch,culture,group,time,spine_ID,RawIntDen,size_diff,size_diff_normed
3500,21042022,W1C3,rMS,day4-h2,21,12637.0,-3736.0,-0.29563978792434914
3501,21042022,W1C3,rMS,day4-h2,22,6132.0,6310.0,1.0290280495759947
3502,21042022,W1C3,rMS,day4-h2,23,6398.0,-3244.0,-0.5070334479524852
3503,21042022,W1C3,rMS,day4-h2,24,9503.0,7063.0,0.7432389771651058
3504,21042022,W1C3,rMS,day4-h2,25,12844.0,-6106.0,-0.47539707256306446
3505,21042022,W1C3,rMS,day4-h2,26,3126.0,-982.0,-0.3141394753678823
3506,21042022,W1C3,rMS,day4-h2,27,10064.0,13563.0,1.347674880763116
3507,21042022,W1C3,rMS,day4-h2,28,5330.0,-2083.0,-0.3908067542213884
3508,21042022,W1C3,rMS,day4-h2,29,10571.0,-2526.0,-0.23895563333648662
3509,21042022,W1C3,rMS,day4-h2,30,1802.0,4489.0,2.4911209766925637
3510,21042022,W1C3,rMS,day4-h2,31,2462.0,9289.0,3.772948822095857
3511,21042022,W1C3,rMS,day4-h2,32,6734.0,8755.0,1.3001188001188002
3512,21042022,W1C3,rMS,day4-h2,33,7263.0,767.0,0.10560374500894947
3513,21042022,W1C3,rMS,day4-h2,34,2566.0,19743.0,7.694076383476228
3514,21042022,W1C3,rMS,day4-h2,35,6723.0,11750.0,1.7477316674103822
3515,21042022,W1C3,rMS,day4-h2,36,7727.0,-5147.0,-0.666105862559855
3516,21042022,W1C3,rMS,day4-h2,37,12670.0,-9716.0,-0.7668508287292818
3517,21042022,W1C3,rMS,day4-h2,38,7736.0,9479.0,1.2253102378490175
3518,21042022,W1C3,rMS,day4-h2,39,1827.0,7443.0,4.073891625615763
3519,21042022,W1C3,rMS,day4-h2,40,4020.0,-1582.0,-0.3935323383084577
3520,21042022,W1C3,rMS,day4-h2,41,10524.0,4631.0,0.44004180919802355
3521,21042022,W1C3,rMS,day4-h2,42,5306.0,-2566.0,-0.4836034677723332
3522,21042022,W1C3,rMS,day4-h2,43,4518.0,4619.0,1.0223550243470563
3523,21042022,W1C3,rMS,day4-h2,44,11424.0,-3461.0,-0.30295868347338933
3524,21042022,W1C3,rMS,day4-h2,45,11087.0,-5710.0,-0.5150175881663209
3525,21042022,W1C3,rMS,day4-h2,46,7876.0,3073.0,0.39017267648552567
3526,21042022,W1C3,rMS,day4-h2,47,6755.0,-3419.0,-0.5061435973353072
3992,21042022,W1C3,rMS,day4-h2,1,6929.0,-664.0,-0.09582912397171309
3993,21042022,W1C3,rMS,day4-h2,2,7489.0,-423.0,-0.056482841500867936
